Year,temp_winter,Location,temp_summer,temp_winter_europe,temp_summer_europe,loc_id,lon,lat,PDSI,PDSI_europe,PDSI_southern,precip_winter,precip_summer,precip_winter_europe,precip_summer_europe,nino3,nino34,nino4,nino12,JSL,NAO_cal,NAO_model,LocationSpecies,Price,Species,Latitude,Longitude,Deaths,ongoing_wars,started_wars,total_duration,Death_ratio,logprice
1766,-0.793314746451895,Amsterdam,0.4715746295508276,-0.624460943942187,0.14590105598042571,2,4.75,52.25,0.14318721304667423,-0.09041612590828203,-0.40199756036386697,-14.853774262654065,2.830378110305701,-2.672761312513553,4.096574154890431,1.1702200666666667,1.19292802,1.1278980666666667,1.0927019387755113,-1.15039804,0.349358,-1.39845,AmsterdamHerring,186.25,Herring,52.3730796,4.8924534,0.0,3.0,2.0,4.0,0.0,5.227089857259669
1767,-0.5692640221426857,Amsterdam,-0.699770575828386,-0.6076229297060655,-0.5143213981249686,2,4.75,52.25,-1.2855551422715068,-0.24540306791282604,0.3107865191139648,2.9689795738480527,7.635116076247307,3.2033063536507203,3.1177023987026504,-0.3730782666666666,-0.4116839799999998,-0.3369852666666667,-0.19038989795918215,-1.225977827,0.119711,-1.07157,AmsterdamHerring,204.0,Herring,52.3730796,4.8924534,0.0,2.0,0.0,0.0,0.0,5.318119993844216
1768,-0.488210655768696,Amsterdam,-0.14047871712879745,-0.3706812674401989,-0.33172068516861003,2,4.75,52.25,0.8669477161514484,-0.21911144626482476,-0.7270350668327623,-5.344409055721887,-1.7599637400653991,4.0843250616490225,1.9166497620229335,-0.9726015999999996,-0.9586999799999999,-0.8330352666666667,-0.8862878571428559,2.791692231,-0.0777266,-1.09232,AmsterdamHerring,192.92,Herring,52.3730796,4.8924534,6530.0,7.0,5.0,23.0,932.8571428571429,5.262275595200771
1769,0.4779391698841788,Amsterdam,-0.11756282732087428,0.292583515590977,-0.19082309881365647,2,4.75,52.25,0.04459929586699689,0.12228749653249038,0.34982096202537677,6.256034373820552,-4.281061482376833,5.170081656463496,3.6729447338922303,0.2613084000000002,0.3050460200000003,0.24372806666666672,0.09080397959183839,-1.786186346,-0.130771,-1.64541,AmsterdamHerring,168.0,Herring,52.3730796,4.8924534,6530.0,5.0,0.0,0.0,1306.0,5.123963979403259
1770,0.7244154465808271,Amsterdam,-0.5644965245724373,0.19015761884603305,-0.38645232816536723,2,4.75,52.25,-0.6056114912465893,-0.014033864057330515,0.542591258618189,8.656148358574223,2.260221038827112,4.36218878023326,4.920077949168739,0.9278734000000001,0.9165360200000001,0.8006847333333331,0.8296101020408178,-1.490086584,0.359408,-0.460296,AmsterdamHerring,138.0,Herring,52.3730796,4.8924534,6300.0,4.0,1.0,1.0,1575.0,4.927253685157205
1771,-0.5841041137120344,Amsterdam,-0.3745705278116941,-0.3655004339575648,-0.4943617645863411,2,4.75,52.25,-0.26681333141484104,-0.27737936773831706,-0.1335131867641834,-9.858031984693055,-3.9624641870483126,0.8332153432147331,1.6042736381186287,1.2839000666666667,1.29294202,1.2248547333333333,1.2459366326530625,1.423516973,0.515787,-0.64884,AmsterdamHerring,158.4,Herring,52.3730796,4.8924534,6300.0,3.0,0.0,0.0,2100.0,5.0651234793803255
1772,-0.2234914639581351,Amsterdam,-0.6577965110989984,0.03382941060703981,-0.45872211722722644,2,4.75,52.25,-2.2510907756026324,0.034273834455430315,0.1638859305869231,6.92837432255143,-12.579868074096368,4.522378441442857,1.9115545896572232,-0.2591649333333332,-0.28450797999999977,-0.19337193333333336,-0.07428785714285566,4.421142142,-0.809739,-2.01411,AmsterdamHerring,153.0,Herring,52.3730796,4.8924534,6300.0,4.0,1.0,1.0,1575.0,5.030437921392435
1773,0.6622193940162963,Amsterdam,0.04021357615945683,0.25401604615588186,-0.022742667579804202,2,4.75,52.25,-1.1376732665019909,-0.6128822677428197,0.16991641186633272,6.526899453784464,-7.109084348659608,4.109256309136911,4.2075687727156925,-0.7501232666666666,-0.7251319799999998,-0.6104252666666666,-0.6887572448979578,-1.611796697,-0.670151,-1.08456,AmsterdamHerring,127.2,Herring,52.3730796,4.8924534,6500.0,3.0,1.0,2.0,2166.6666666666665,4.845760650906022
1774,-0.28055965048676046,Amsterdam,0.3306823748384894,-0.38485046990331445,0.23824834590311214,2,4.75,52.25,-0.5696190770381356,-0.43375654557741106,0.33443785703914797,10.54724365241062,0.9200949478027642,1.0698712034079467,4.688837222227345,0.45852673333333355,0.5026080200000003,0.43539139999999993,0.28443663265306257,2.274086302,-0.449031,-0.710188,AmsterdamHerring,123.5,Herring,52.3730796,4.8924534,6500.0,4.0,1.0,2.0,1625.0,4.816241156068032
1775,0.9239453614126574,Amsterdam,0.5458932409928677,0.19402707258908175,0.004972880436894646,2,4.75,52.25,-1.119677059397764,-0.28737439191591907,-0.17277715390715231,-3.9031256674492933,-10.378015650076556,2.2632430525971805,0.17100527445437533,-0.6856232666666665,-0.7587919799999997,-0.7302619333333333,-0.5473694897959168,0.878226209,-0.576282,-1.67916,AmsterdamHerring,152.0,Herring,52.3730796,4.8924534,0.0,1.0,0.0,0.0,0.0,5.0238805208462765
1776,-1.1003959406297366,Amsterdam,0.10121627741148437,-0.33675472232055326,-0.1481351129448659,2,4.75,52.25,-0.9397149883554958,0.1396612614536468,0.7430358321303272,0.06744793372175077,-1.0350222766626784,5.8802154632478,0.9019760348195209,-0.2001732666666665,-0.17744397999999983,-0.14981193333333342,-0.22324704081632496,-0.78571408,-0.174813,-0.911693,AmsterdamHerring,135.57,Herring,52.3730796,4.8924534,0.0,0.0,0.0,0.0,0.0,4.909488112091298
1777,-0.8318879568633069,Amsterdam,-0.4636288002670801,-0.4107118974676835,-0.3648471909850129,2,4.75,52.25,0.10015280475395792,0.3842847220259558,-0.666883542631649,-16.854112233206937,4.706246233571855,4.605112593614174,4.984369014600193,-0.20955659999999984,-0.21701597999999978,-0.23990193333333337,-0.21927765306122304,1.057089917,-0.461956,-0.766731,AmsterdamHerring,108.92,Herring,52.3730796,4.8924534,0.0,0.0,0.0,0.0,0.0,4.690613667805559
1778,0.1512602326996817,Amsterdam,0.4042507109503913,0.18003464321726442,0.20723564858096807,2,4.75,52.25,-2.801148757962261,0.12242707678303588,0.02348884118736046,-5.243222551804881,-5.4344857687733965,6.65766288587286,2.3066774294694192,-0.49465159999999986,-0.5169499799999999,-0.4913486,-0.4471552040816313,-0.685757824,-0.183224,-0.106572,AmsterdamHerring,170.63,Herring,52.3730796,4.8924534,4483.333333333333,2.0,2.0,8.0,2241.6666666666665,5.139497469539173
1779,0.8663415452520175,Amsterdam,0.4497457528196402,0.2804652881178602,0.15619937043242785,2,4.75,52.25,-0.8912034735527975,-0.35409176859117175,-0.5352916646932461,-8.30182157179668,-0.13916612580503518,-3.189814821681596,2.679486946778382,0.10628673333333344,0.12186402000000018,0.09412139999999997,0.04300806122449114,-1.717382928,-0.0368056,-0.202554,AmsterdamHerring,193.5,Herring,52.3730796,4.8924534,4483.333333333333,2.0,0.0,0.0,2241.6666666666665,5.2652775124698366
1780,-1.2056865478523917,Amsterdam,0.014420646306042895,-0.8789782312254122,-0.3411981348321098,2,4.75,52.25,-2.8606144857849234,-0.47293243512522193,-0.14368837648622823,-23.013978782358986,-1.8609991907424144,-2.070938738465543,5.2161060402824475,-0.06228159999999991,-0.08097197999999982,-0.09850193333333337,-0.0445837755102024,-2.049526264,-0.817887,-0.72485,AmsterdamHerring,181.25,Herring,52.3730796,4.8924534,6583.333333333333,2.0,1.0,4.0,3291.6666666666665,5.199877293734784
1781,0.15372570438821995,Amsterdam,0.3798342704821916,-0.25418527793617884,-0.07080496869697327,2,4.75,52.25,-2.27143431406828,-0.6547974005201603,-0.08021298479659393,-5.500224199664321,-15.049589916997386,1.1170906765084252,-0.03305531077862699,-0.9944449333333332,-1.0295999799999997,-0.9455452666666667,-0.8601756122448965,3.619416581,-0.0162506,0.498743,AmsterdamHerring,200.0,Herring,52.3730796,4.8924534,6583.333333333333,2.0,0.0,0.0,3291.6666666666665,5.298317366548036
1782,-0.21778070685209597,Amsterdam,-0.5741260425891721,-0.5756542589503086,-0.39261268721818804,2,4.75,52.25,-1.0664708818722237,-0.4318290417430545,0.3522504028067778,-9.699799988910774,-1.0706023881704385,-0.658429987437761,3.497711828815849,-0.9814816,-0.9785579799999998,-0.9234719333333336,-0.9641041836734681,6.61136999,-0.984284,-0.943556,AmsterdamHerring,200.0,Herring,52.3730796,4.8924534,6583.333333333333,2.0,0.0,0.0,3291.6666666666665,5.298317366548036
1783,0.4025099146463435,Amsterdam,0.455972447291811,-0.09277614521367307,-0.045425982206803404,2,4.75,52.25,-1.3825781718769035,0.3253042240447848,0.20951139559036264,1.5177367115284994,-20.216676311714924,7.178322910184141,-1.6548597581138316,1.6270817333333336,1.6983740200000002,1.4987114000000001,1.2912631632653075,-0.623796171,0.0680941,-0.257605,AmsterdamHerring,260.0,Herring,52.3730796,4.8924534,6583.333333333333,4.0,2.0,4.0,1645.8333333333333,5.560681631015528
1784,-2.0440178141125807,Amsterdam,-0.07638039167997909,-0.9258068361157282,-0.4311872928256641,2,4.75,52.25,-2.669698201722691,-0.763104693373419,0.27488261228045513,-9.550809469901793,0.057323563690750756,5.599913942651305,2.989368614107727,0.32370340000000025,0.23833002000000028,0.19868806666666672,0.4701713265306137,4.424139289,-0.256196,-1.35941,AmsterdamHerring,217.0,Herring,52.3730796,4.8924534,1000.0,4.0,2.0,4.0,250.0,5.37989735354046
1785,-0.9527669617588604,Amsterdam,-0.6612997651995652,-0.5680080174816591,-0.5085169217571786,2,4.75,52.25,-1.5281127162849988,-0.6233022145392383,0.18084912321373012,-9.365035585479385,-13.601531494281007,0.2169266266907491,-1.1257563715049523,-0.47659159999999984,-0.4697739799999998,-0.34254526666666674,-0.33591030612244777,1.026042557,-0.903391,-1.43298,AmsterdamHerring,163.5,Herring,52.3730796,4.8924534,1000.0,3.0,1.0,3.0,333.3333333333333,5.096812990337308
1786,-0.011949266937739789,Amsterdam,-0.618729024813926,-0.3545194570445894,-0.3748823026603567,2,4.75,52.25,-1.1087228463777998,-0.3518277731444795,-0.0976207038973455,-4.498060642300521,-3.451316451672932,5.41957975659441,2.3147567238278066,-0.1034049333333332,-0.058571979999999815,-0.048595266666666755,-0.17100214285714163,0.107410587,-1.16436,-1.50042,AmsterdamHerring,235.21,Herring,52.3730796,4.8924534,0.0,1.0,0.0,0.0,0.0,5.460478732127452
1787,0.40545587762242435,Amsterdam,-0.5272013422168252,0.20527179079567434,-0.4353864271251644,2,4.75,52.25,-1.0351731303866119,-0.31091603116510874,0.7328328660372533,-5.591378212862465,-1.5175958501989602,1.3213618676040306,5.263105581022631,0.5071600666666668,0.5142880200000002,0.44580473333333337,0.4069060204081647,0.461622336,-0.0605792,-1.82953,AmsterdamHerring,247.5,Herring,52.3730796,4.8924534,31916.666666666668,2.0,1.0,6.0,15958.333333333334,5.511410582008745
1788,-1.1107619493904917,Amsterdam,0.4539342977729316,-0.9318947072543988,0.07837157913757133,2,4.75,52.25,-2.5108621129332107,-0.6182619790590284,0.24459859925006244,-11.760172267098637,-1.5989875343642697,2.3855125499306,0.8210277857233045,0.5869800666666668,0.5746060200000002,0.5355680666666665,0.5795794897959199,1.614967502,-0.508381,-0.705994,AmsterdamHerring,258.75,Herring,52.3730796,4.8924534,61916.66666666667,2.0,1.0,3.0,30958.333333333336,5.5558623445795785
1789,0.3147454240594636,Amsterdam,-0.1968616128046982,0.014131849441117927,-0.00634858232381988,2,4.75,52.25,-0.8779019291714125,-0.5483978168153799,0.1250110800288075,-1.88210207374756,13.804091150982561,4.235996036068254,4.335860205185952,0.29150340000000013,0.29451402000000015,0.3087247333333333,0.3314264285714301,-1.100706469,-0.568836,-1.00513,AmsterdamHerring,258.3,Herring,52.3730796,4.8924534,63916.66666666667,5.0,3.0,4.0,12783.333333333334,5.554121700101795
1790,1.3556628448165087,Amsterdam,-0.6529403983322769,0.7496813132511092,-0.5888259495140898,2,4.75,52.25,-0.3740081302530616,-0.6234691072175067,-0.6694695265893129,-14.064523669712829,-2.033432624972826,1.0415469112648739,1.8747040412878397,-0.8292832666666664,-0.8478059799999998,-0.7489419333333335,-0.6930021428571416,2.177972421,-0.415506,-1.22992,AmsterdamHerring,261.11,Herring,52.3730796,4.8924534,63916.66666666667,3.0,0.0,0.0,21305.55555555556,5.564941774473782
1791,0.8424430113765377,Amsterdam,-0.14048462480856236,0.8574974749030961,-0.20929341087438103,2,4.75,52.25,-0.5750961835481178,-0.20393480272674072,-0.5359933284350232,13.862086163818644,1.6358381359630678,10.239112240840914,3.934654928352527,0.6527850666666668,0.7184040200000001,0.6621147333333333,0.46371214285714446,-1.716021283,-0.0608664,-0.501916,AmsterdamHerring,230.83,Herring,52.3730796,4.8924534,191500.0,2.0,1.0,12.0,95750.0,5.441681508855907
1792,0.1353331280535974,Amsterdam,0.051893059054600996,-0.18735315295663474,0.006886470590461633,2,4.75,52.25,-0.9600585268211436,-0.12712493297285635,-0.7473147694524923,2.631742339128364,4.247205477034274,3.0222684834020304,2.95196982602705,2.137185066666667,2.1674960200000006,1.9684580666666662,1.9134366326530625,-0.375399577,-0.169039,-1.42694,AmsterdamHerring,166.36,Herring,52.3730796,4.8924534,254297.14285714284,5.0,3.0,10.0,50859.428571428565,5.114154114874711
1793,0.6983271327391698,Amsterdam,-0.7913573352231354,0.2080018590631453,-0.31983968627312226,2,4.75,52.25,-2.735423479842476,-0.5358969721121379,-0.11656440631365059,-0.20737951763718762,-10.9482051227033,3.3184582252062036,0.6633561347128288,1.9582917333333338,1.9556360200000005,1.8763013999999998,1.9633243877551034,2.466149301,0.950785,0.522017,AmsterdamHerring,224.83,Herring,52.3730796,4.8924534,261110.4761904762,6.0,3.0,13.0,43518.4126984127,5.415344561072911
1794,0.2830487528943582,Amsterdam,0.476082189211422,0.4538939188804189,0.4352189860624433,2,4.75,52.25,-2.9748512787074066,-0.8847622636421303,-0.3232092816590977,-18.223216207418762,-14.5204540681456,-1.4365186201329725,0.9759397956801686,-0.2675132666666664,-0.2868319799999998,-0.12183859999999998,0.0014876530612258842,-0.277317518,0.1208,0.519161,AmsterdamHerring,206.0,Herring,52.3730796,4.8924534,260570.4761904762,6.0,1.0,2.0,43428.4126984127,5.327876168789581
1795,-0.983022159061338,Amsterdam,-0.525730329955373,-0.650881801851248,-0.2859874214417938,2,4.75,52.25,0.48668003560126427,0.04196349266906107,-1.1322507068274117,-11.828133751412741,-13.3473385544006,2.3506222722208703,1.298966318654818,0.27527173333333355,0.3654800200000003,0.4289014000000001,0.18489581632653201,-1.116233995,-0.106467,-0.535783,AmsterdamHerring,353.0,Herring,52.3730796,4.8924534,246820.4761904762,8.0,3.0,13.0,30852.559523809527,5.8664680569332965
1500,-1.050638130677198,Antwerp,0.08233386617318707,-0.5834294586441428,0.09511927213084587,7,4.25,51.25,-0.5656750288746142,-0.7212960747905117,-1.5841478344397173,-14.75717313342993,-7.805598193118589,3.423454242090361,1.530405032374305,-0.15503659999999986,-0.1625159799999998,-0.13941193333333346,-0.11759397959183532,0.902820899,0.143463,1.13431,AntwerpHerring,0.0924,Herring,51.2211097,4.3997081,28533.333333333332,9.0,3.0,8.0,3170.3703703703704,-2.3816283003344987
1501,0.5649405164840066,Antwerp,0.02224408035323079,0.4245532779980156,-0.055762120148231065,7,4.25,51.25,0.24763116648636957,-0.37525003134016544,-0.3930212572800374,-4.1986265945247085,-0.5655512023504761,7.30808137153389,2.2341296365767267,-0.47998326666666646,-0.48515997999999977,-0.4374619333333334,-0.4283796938775495,-3.077853339,-0.599483,-0.479673,AntwerpHerring,0.094875,Herring,51.2211097,4.3997081,29233.333333333332,10.0,4.0,28.0,2923.333333333333,-2.355195043266343
1502,-0.4341346252901231,Antwerp,-0.01417781091133508,-0.2296429507281909,-0.005292222817839968,7,4.25,51.25,-2.4684001259983166,-0.456032011489104,-0.6171353319790184,-8.935733479954257,-4.929095199960232,5.254800622217371,1.9735186730346514,0.12936673333333348,0.14872002000000026,0.12036806666666663,0.05569173469387874,0.244743395,-0.213222,0.0599184,AntwerpHerring,0.07095,Herring,51.2211097,4.3997081,32066.666666666664,11.0,2.0,4.0,2915.151515151515,-2.6457798753760855
1503,-0.7781667484424512,Antwerp,0.14678559126501367,-0.38755460569533745,-0.03872800417267792,7,4.25,51.25,-4.402771378583536,-0.8398783388309022,-0.14462525795209086,-10.756907065742743,-8.411842912765612,4.07659427657758,3.4738911269439883,0.06338340000000012,0.045396020000000224,0.019038066666666537,0.06606928571428701,-2.057649767,-0.58143,-0.0461077,AntwerpHerring,0.07095,Herring,51.2211097,4.3997081,28733.333333333332,10.0,2.0,9.0,2873.333333333333,-2.6457798753760855
1504,-0.07728013017032394,Antwerp,0.29138719633857907,-0.07732019690983417,0.016196902867204273,7,4.25,51.25,-0.8077681181552182,-0.8442011599841958,0.4046766400492545,-9.06972532608867,-11.549091166431008,6.74238718387196,3.4689996153633214,0.37381673333333343,0.3842140200000002,0.3630880666666667,0.3433856122448993,-0.611973948,-0.622003,-0.645609,AntwerpHerring,0.08745,Herring,51.2211097,4.3997081,4533.333333333334,7.0,0.0,0.0,647.6190476190477,-2.436688077517526
1505,0.47366356873313054,Antwerp,-0.1320527341392774,0.3627894469629121,-0.2126905655682648,7,4.25,51.25,1.4723373828470727,0.18732466858199776,-0.5885949200512093,-3.2924914488150527,6.749942399974891,6.359450872655395,4.293057060826501,-0.07281659999999983,-0.08424397999999984,-0.06831526666666678,-0.022093979591835414,-2.215751038,-0.385059,0.187286,AntwerpHerring,0.13695,Herring,51.2211097,4.3997081,1200.0,7.0,2.0,2.0,171.42857142857142,-1.98813938327305
1506,1.4907897786973514,Antwerp,0.03137821044674624,0.3079332758543404,-0.15304167178135356,7,4.25,51.25,0.24684001259983165,0.26670224844887697,0.03881609587099142,11.363951671324768,-2.6814575111664367,6.52022726942553,3.702005240415833,-0.5610899333333333,-0.5686119799999998,-0.5076152666666667,-0.4943184693877536,-1.532747851,-0.330529,0.0606492,AntwerpHerring,0.081675,Herring,51.2211097,4.3997081,3000.0,9.0,4.0,6.0,333.3333333333333,-2.505007321495003
1507,0.5506701978702712,Antwerp,0.20177136515688932,0.12070757064689303,-0.05168947407272664,7,4.25,51.25,1.064893131280043,1.2108266754058252,0.044647183797323166,3.5364198415571164,-6.093851535407984,6.6306195229584555,2.8588540697042957,0.13066006666666682,0.15687602000000017,0.1306980666666666,0.04330397959183823,-0.330155781,0.229714,-0.321967,AntwerpHerring,0.113025,Herring,51.2211097,4.3997081,3600.0,9.0,3.0,4.0,400.0,-2.180146245801468
1508,-0.7189135540181141,Antwerp,-0.17494212042382246,-0.39420152736549424,-0.28665900167837094,7,4.25,51.25,-0.06724808035572337,0.319480956735225,-0.017326590365277443,-3.849643305130622,1.7251768652840809,5.666115612824379,4.270606144450575,0.32778673333333347,0.3175640200000003,0.26630806666666657,0.293691734693879,-2.481220902,0.476179,0.968338,AntwerpHerring,0.1122,Herring,51.2211097,4.3997081,5733.333333333334,6.0,1.0,3.0,955.5555555555557,-2.1874722858935414
1509,-0.4860998215949313,Antwerp,-0.014123512912100178,-0.32535945423416296,-0.2674854424195612,7,4.25,51.25,0.5419404122784766,0.5181480724100913,0.2974919597362635,-13.445567744715396,-5.116613147893792,2.707227989484224,3.478154420919609,-0.32638493333333324,-0.35337197999999986,-0.31284860000000003,-0.2325939795918354,-0.196707436,0.52842,0.586647,AntwerpHerring,0.07095,Herring,51.2211097,4.3997081,4333.333333333334,6.0,2.0,4.0,722.2222222222223,-2.6457798753760855
1510,-0.030527541792066144,Antwerp,-0.0684637439241831,-0.050444809890155644,-0.14530208116856402,7,4.25,51.25,0.8955861995609276,0.8247971096656982,-0.5291699039814893,-9.670831916526096,2.138003992764956,4.033906232007276,3.152895093444983,-0.38413826666666656,-0.3732659799999998,-0.33341526666666665,-0.36647153061224325,-0.401114591,-0.261194,0.0629704,AntwerpHerring,0.1122,Herring,51.2211097,4.3997081,4333.333333333334,5.0,2.0,2.0,866.6666666666667,-2.1874722858935414
1511,-1.0704830438790494,Antwerp,-0.7669471729709136,-0.5459354177694768,-0.40294047945810385,7,4.25,51.25,0.7832423476725427,0.22411778472159716,-0.6016402589258072,-14.932547153755408,4.36285285515009,4.983657915021553,4.124886067089575,1.1041134000000001,1.1547380200000001,1.0408680666666668,0.9029264285714301,0.979323606,0.80343,0.998086,AntwerpHerring,0.1089,Herring,51.2211097,4.3997081,5375.0,4.0,2.0,6.0,1343.75,-2.2173252490432223
1512,-0.786942913948418,Antwerp,0.033525997972037855,-0.5296088570327996,-0.015366485079211735,7,4.25,51.25,0.2863977069267277,-0.40878816849756805,-0.7579632581616116,-8.650194241027279,-3.781880740562301,6.080401119359919,3.9713450999442452,-0.5314765999999999,-0.6089179799999997,-0.5625352666666666,-0.3376347959183658,0.715458876,0.181379,0.196449,AntwerpHerring,0.108075,Herring,51.2211097,4.3997081,9775.0,8.0,5.0,14.0,1221.875,-2.2249298484284417
1513,-1.2079575337937822,Antwerp,-0.16974761183035036,-0.707702584495999,-0.26368194141020307,7,4.25,51.25,-0.6883038812879921,-0.22612221265583365,-0.041810161124125396,-7.935609173642708,2.72381107528789,5.216505677071998,3.5868688647969433,-0.31243326666666654,-0.27889197999999976,-0.20875193333333328,-0.30665520408163105,-2.809514715,0.185614,0.246433,AntwerpHerring,0.154275,Herring,51.2211097,4.3997081,19775.0,7.0,3.0,4.0,2825.0,-1.8690185547750064
1514,-0.9809597203997601,Antwerp,-0.07572157648858144,-0.728896750358846,-0.344842907724199,7,4.25,51.25,0.7769131165802393,0.11995870331112227,0.07469039908859622,-10.557191905898186,-3.155947548662338,3.389973227613923,2.8710659402300394,0.2613484000000001,0.2826560200000001,0.22621139999999987,0.1649570408163279,-0.4215496,0.484727,0.254751,AntwerpHerring,0.11715,Herring,51.2211097,4.3997081,10775.0,5.0,1.0,1.0,2155.0,-2.1443001140283324
1515,1.2171278625534543,Antwerp,-0.12680392754657038,0.6559344645920296,-0.3309925518356834,7,4.25,51.25,0.912200431178224,0.0753238895548347,-1.046132062076625,3.3791283077016967,3.1685843172354216,7.251386214093012,3.8483757473113105,0.08990506666666681,0.06580402000000021,0.04863139999999992,0.10801826530612389,-0.227701333,0.395779,0.316102,AntwerpHerring,0.124575,Herring,51.2211097,4.3997081,8275.0,6.0,5.0,16.0,1379.1666666666667,-2.0828473348146685
1516,0.1748556458324483,Antwerp,0.21357213032394096,0.02752597259207981,-0.028731212803614428,7,4.25,51.25,-3.8196909642050874,-0.654480670113631,-0.7311693697332542,-0.18635276159534056,-16.12346600426019,5.423680599760406,0.2004881071690765,-0.5438599333333332,-0.5649799799999997,-0.5048219333333334,-0.44657357142857,0.080545355,0.182902,-0.042252,AntwerpHerring,0.094875,Herring,51.2211097,4.3997081,7275.0,8.0,4.0,6.0,909.375,-2.355195043266343
1517,-1.2814890909798893,Antwerp,0.23383735026061092,-0.513135916776842,-0.22380671701997568,7,4.25,51.25,-3.2468955503516317,-1.4740320175935502,0.8194526733303377,-7.174747854285692,-5.32433501215338,3.3645647102311527,3.7971706745249554,-0.4974649333333332,-0.4868859799999998,-0.4547286000000001,-0.4958082653061209,-1.678835456,-0.289481,0.047831,AntwerpHerring,0.0891,Herring,51.2211097,4.3997081,2200.0,5.0,0.0,0.0,440.0,-2.4179959445053734
1518,-0.14259056806486545,Antwerp,-0.05690430319817545,-0.08255646348383258,-0.1770481572339453,7,4.25,51.25,0.607606184861124,-0.8445149280748433,0.9173190534918533,-9.464915271630986,-6.97386346905955,3.8321308009549115,2.0086631058877784,0.23125006666666686,0.24523402000000022,0.18870473333333337,0.13419173469387896,-0.091068481,-0.136131,0.254382,AntwerpHerring,0.11385,Herring,51.2211097,4.3997081,2200.0,4.0,2.0,4.0,550.0,-2.172873486472388
1519,0.1356243358667286,Antwerp,-0.08041533686688726,-0.2602042242779845,-0.32729403774644067,7,4.25,51.25,0.6044415693149724,-0.5188662823182252,0.40105831964051675,-1.6923243739505043,5.411734473497769,5.374308370179719,4.666839116547857,0.19687006666666687,0.17511802000000026,0.1408114,0.20232438775510345,0.277732678,0.443957,0.297566,AntwerpHerring,0.13035,Herring,51.2211097,4.3997081,3400.0,9.0,6.0,17.0,377.77777777777777,-2.0375321386026264
1520,0.9510113572661995,Antwerp,0.20410014601296395,0.12285971108349383,-0.15670662901032795,7,4.25,51.25,-0.1479457767825914,-0.20567585599468818,0.3161458940459108,8.358229816186201,-10.609331295365072,6.562316190648609,2.238079945497836,0.5186450666666667,0.5334340200000002,0.5085314000000001,0.48767132653061374,-1.860499453,0.427161,0.980838,AntwerpHerring,0.094875,Herring,51.2211097,4.3997081,2400.0,8.0,2.0,8.0,300.0,-2.355195043266343
1521,0.9419053816908058,Antwerp,0.03195738910525184,0.2844244690654424,-0.11239960116721402,7,4.25,51.25,0.8655223518724867,0.5889048226754061,-1.3959180572088625,-4.130402802273142,0.5817879236745374,4.7661385852393225,2.681106696748122,-0.23443159999999982,-0.25172997999999985,-0.21420526666666678,-0.14855316326530477,0.596623356,0.288109,0.505441,AntwerpHerring,0.1864,Herring,51.2211097,4.3997081,15633.333333333332,10.0,4.0,13.0,1563.3333333333333,-1.6798603767306461
1522,-0.18904552296583563,Antwerp,-0.28244612579789885,-0.18614394329274955,-0.25960351706900864,7,4.25,51.25,-0.8386231197301973,-0.322694722026859,-0.10781246309037777,-1.6411888421087866,4.1719525967640445,6.304348924718179,3.069127708186722,-0.5741515999999997,-0.5718259799999997,-0.5061919333333335,-0.5254103061224475,0.632770955,-0.366288,0.881716,AntwerpHerring,0.164,Herring,51.2211097,4.3997081,70733.33333333333,13.0,5.0,11.0,5441.025641025641,-1.8078888511579385
1523,0.2234181675185362,Antwerp,-0.0676372077136074,-0.01447905693476071,-0.26358910480550624,7,4.25,51.25,-0.9968538970377817,-0.13469300170053314,-0.15319076377373808,-6.488214875189929,-0.7671341090578268,5.189136533054837,4.144797235745215,-0.14822326666666646,-0.13570397999999978,-0.14785193333333344,-0.20465520408163126,-0.514698591,-0.0623587,0.583854,AntwerpHerring,0.1728,Herring,51.2211097,4.3997081,15733.333333333332,11.0,1.0,2.0,1430.3030303030303,-1.7556204226121817
1524,0.628642124771588,Antwerp,-0.3123220915991462,0.13914683544857756,-0.40202893416867347,7,4.25,51.25,-0.3932034816093472,0.4750754740501036,-1.1367759719145272,-5.487563629066471,-9.640341877194178,5.5187612056049105,0.888697183254536,0.012816733333333427,-0.0010799799999999067,-0.0328752666666668,-0.007542959183672127,2.45276074,-0.15987,0.531597,AntwerpHerring,0.1728,Herring,51.2211097,4.3997081,84533.33333333333,6.0,1.0,2.0,14088.888888888889,-1.7556204226121817
1525,-0.32700266176265624,Antwerp,0.2005768091737215,-0.11769994948236594,-0.21987517665155032,7,4.25,51.25,-1.3631581465048397,-0.012962798021566977,0.38233469142782517,0.3957392554405809,-2.9353183775978144,4.756867398936177,3.949323399644893,0.2632684000000001,0.2633680200000002,0.23672473333333338,0.24240602040816472,-1.242001811,0.118286,0.966186,AntwerpHerring,0.09425,Herring,51.2211097,4.3997081,84533.33333333333,5.0,2.0,4.0,16906.666666666664,-2.3618044526540167
1526,-0.1311598337074146,Antwerp,0.0004343839938791977,-0.07544403195529943,-0.1790423714759077,7,4.25,51.25,2.412228200054124,0.6194041864494285,-1.1251334278375615,-12.44231411187934,-0.9394219895532865,4.354936616818438,2.7864606779498673,1.3827784,1.4262300200000002,1.3213247333333333,1.2341815306122461,0.482735407,0.840192,1.56755,AntwerpHerring,0.1414,Herring,51.2211097,4.3997081,21650.0,9.0,7.0,19.0,2405.5555555555557,-1.9561625255196646
