Year,Region,Famine,Deaths,ongoing_wars,started_wars,total_duration,Death_ratio,temp_winter,temp_summer,temp_winter_europe,temp_summer_europe,precip_winter,precip_summer,precip_winter_europe,precip_summer_europe,PDSI_europe,PDSI,nino34,nino3,nino4,nino12,NAO_cal,NAO_model,JSL,Century,Famine_before,Famine_after,Famine_after2,Famine2Y,Famine3Y,Famine1Y,Famine_dur,Famine_dur2,Famine_start,Famine_end
1533,Ireland,0,10100.0,8.0,2.0,5.0,1262.5,-0.14710337558189907,-0.10764910992812261,0.18223345108916222,-0.08592317134738575,10.565889280485063,6.395447066753293,7.782098897276562,4.097962205529215,-0.17183048918223448,-0.28294293662079373,-0.4354439799999999,-0.4486832666666665,-0.40739860000000006,-0.45912459183673326,-0.108316,-0.393698,-0.18004547,16,0,0,0,0,0,0,0.0,0.0,0,0
1533,Italy,1,10100.0,8.0,2.0,5.0,1262.5,0.29428007818464763,-0.44069982597335383,0.18223345108916222,-0.08592317134738575,18.95885226975232,3.4650103828806778,7.782098897276562,4.097962205529215,-0.17183048918223448,-0.4582794022851237,-0.4354439799999999,-0.4486832666666665,-0.40739860000000006,-0.45912459183673326,-0.108316,-0.393698,-0.18004547,16,0,1,0,1,0,0,2.0,2.0,1,3
1533,Low Countries,0,10100.0,8.0,2.0,5.0,1262.5,0.06801710052372414,-0.20664786874250624,0.18223345108916222,-0.08592317134738575,-0.9502791725499558,4.396006142947827,7.782098897276562,4.097962205529215,-0.17183048918223448,0.41950638321624434,-0.4354439799999999,-0.4486832666666665,-0.40739860000000006,-0.45912459183673326,-0.108316,-0.393698,-0.18004547,16,0,0,0,0,0,0,0.0,0.0,0,0
1533,Nordic Countries,0,10100.0,8.0,2.0,5.0,1262.5,0.3654772871735028,0.21022774081641188,0.18223345108916222,-0.08592317134738575,2.836589205801509,1.680650412372188,7.782098897276562,4.097962205529215,-0.17183048918223448,-0.6176423552604802,-0.4354439799999999,-0.4486832666666665,-0.40739860000000006,-0.45912459183673326,-0.108316,-0.393698,-0.18004547,16,0,0,0,0,0,0,0.0,0.0,0,0
1533,Russia/Ukraine,0,10100.0,8.0,2.0,5.0,1262.5,1.082662115993613,-0.12338049250717334,0.18223345108916222,-0.08592317134738575,6.53824851976538,9.582817079663574,7.782098897276562,4.097962205529215,-0.17183048918223448,0.500670205426867,-0.4354439799999999,-0.4486832666666665,-0.40739860000000006,-0.45912459183673326,-0.108316,-0.393698,-0.18004547,16,0,0,0,0,0,0,0.0,0.0,0,0
1533,Spain,0,10100.0,8.0,2.0,5.0,1262.5,-0.016656188388792195,-0.25255947443214755,0.18223345108916222,-0.08592317134738575,11.829057882302394,2.5495153916260116,7.782098897276562,4.097962205529215,-0.17183048918223448,-0.14494002955650867,-0.4354439799999999,-0.4486832666666665,-0.40739860000000006,-0.45912459183673326,-0.108316,-0.393698,-0.18004547,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,Central Europe,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-1.201612130053021,0.8407020389884692,-0.49398924636683444,0.06731789349059923,3.983326043083794,0.9114060082304578,4.204068500607385,2.8615444633678377,-0.1262080116493681,-1.1290755519154125,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,Great Britain,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-1.219318335702733,0.30467832965004615,-0.49398924636683444,0.06731789349059923,1.7461746307376078,-0.7677370958207728,4.204068500607385,2.8615444633678377,-0.1262080116493681,-1.372054423133092,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,France,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-1.52891340387353,0.5986300085881893,-0.49398924636683444,0.06731789349059923,7.7697384736919695,1.6319271929575465,4.204068500607385,2.8615444633678377,-0.1262080116493681,-2.6217723707382152,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,Ireland,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-0.8570306286615423,-0.019654777089851333,-0.49398924636683444,0.06731789349059923,2.5487640051320377,2.5751052032111703,4.204068500607385,2.8615444633678377,-0.1262080116493681,0.23626384300737766,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,Italy,1,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-0.5247098636499882,-0.39229649992575366,-0.49398924636683444,0.06731789349059923,15.471492075989785,11.451030933009076,4.204068500607385,2.8615444633678377,-0.1262080116493681,-0.6514014989796049,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,1,0,0,0,0,0,0.0,2.0,0,0
1534,Low Countries,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-1.187299497055694,0.7633874788955897,-0.49398924636683444,0.06731789349059923,-6.41530847152702,-10.299828699848327,4.204068500607385,2.8615444633678377,-0.1262080116493681,-2.2066490818010984,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,Nordic Countries,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-0.44559196253778177,0.30656447588551944,-0.49398924636683444,0.06731789349059923,-0.5585444718288902,0.9326575274305372,4.204068500607385,2.8615444633678377,-0.1262080116493681,0.3880846185298684,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,Russia/Ukraine,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,0.14316192908187184,0.13653084786912079,-0.49398924636683444,0.06731789349059923,8.311506579738188,6.351457239827274,4.204068500607385,2.8615444633678377,-0.1262080116493681,0.9998491965197208,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1534,Spain,0,5166.666666666667,10.0,6.0,14.0,516.6666666666667,-0.6218980327445355,-0.16999178406146165,-0.49398924636683444,0.06731789349059923,19.795675487072096,5.478462057497518,4.204068500607385,2.8615444633678377,-0.1262080116493681,-1.6294256165185237,0.20696202000000027,0.1981167333333335,0.1544647333333334,0.11148765306122597,-0.560081,-0.0299837,0.277854428,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,Central Europe,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.7818092835321888,-0.34645036815199254,-0.2778234158023223,-0.2162903218892582,4.939373835403368,6.285862480498649,4.712070679282568,3.799124984162491,0.11526439085417832,-1.0744011731709935,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,Great Britain,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.3934161102356465,-0.371627451805288,-0.2778234158023223,-0.2162903218892582,3.260944945953634,4.146849834253187,4.712070679282568,3.799124984162491,0.11526439085417832,0.9387848819067702,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,France,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.5792106538927024,-0.4876297573008906,-0.2778234158023223,-0.2162903218892582,4.0181350466067585,2.9168360775676034,4.712070679282568,3.799124984162491,0.11526439085417832,0.131302489768465,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,Ireland,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.21784195297694717,-0.3176162237473914,-0.2778234158023223,-0.2162903218892582,8.763915841884845,7.752995815131305,4.712070679282568,3.799124984162491,0.11526439085417832,2.0096767716139268,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,Italy,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.3070063195264271,-0.6209490971307691,-0.2778234158023223,-0.2162903218892582,12.642758400152298,3.697378591873058,4.712070679282568,3.799124984162491,0.11526439085417832,-0.5298732746706467,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,1,0,0,0,0,0,0.0,0.0,0,0
1535,Low Countries,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.3849320053818909,-0.2966092134230626,-0.2778234158023223,-0.2162903218892582,-1.008585127716831,-2.1702252759777987,4.712070679282568,3.799124984162491,0.11526439085417832,-0.41892871250354313,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,Nordic Countries,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.22965153241798628,0.11470982278744002,-0.2778234158023223,-0.2162903218892582,4.11084584026214,3.099885626129977,4.712070679282568,3.799124984162491,0.11526439085417832,0.02932695242546492,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,Russia/Ukraine,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.6779952745177813,-0.19180934874665098,-0.2778234158023223,-0.2162903218892582,6.398968844640187,6.0240791133992575,4.712070679282568,3.799124984162491,0.11526439085417832,0.2700279004714347,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1535,Spain,0,3066.6666666666665,10.0,3.0,4.0,306.66666666666663,-0.3766444709099774,-0.5367657903349666,-0.2778234158023223,-0.2162903218892582,8.742111614958173,3.1185853647064734,4.712070679282568,3.799124984162491,0.11526439085417832,0.8606965920700004,-0.16037197999999978,-0.1289015999999998,-0.1666252666666667,-0.08234908163265149,0.046025,0.702188,1.443935708,16,0,0,0,0,0,0,0.0,0.0,0,0
1536,Central Europe,0,40066.666666666664,9.0,2.0,4.0,4451.851851851851,-1.0056384679272998,0.4561190039353243,-0.6027876801123195,-0.30432298297801696,2.977280114542342,-2.998962691618134,2.1602562759380546,3.510383610532651,-0.04086947407343804,-1.434883484280606,-0.5106979799999998,-0.5004949333333332,-0.46241526666666666,-0.4346756122448966,0.750011,0.95194,0.435934728,16,0,0,0,0,0,0,0.0,0.0,0,0
1536,Great Britain,0,40066.666666666664,9.0,2.0,4.0,4451.851851851851,-0.5075958237835023,0.3947770745447015,-0.6027876801123195,-0.30432298297801696,3.5927585503037975,3.5300175358898613,2.1602562759380546,3.510383610532651,-0.04086947407343804,-0.7726822599696521,-0.5106979799999998,-0.5004949333333332,-0.46241526666666666,-0.4346756122448966,0.750011,0.95194,0.435934728,16,0,0,0,0,0,0,0.0,0.0,0,0
1536,France,0,40066.666666666664,9.0,2.0,4.0,4451.851851851851,-0.6765253828242853,0.6411090053938284,-0.6027876801123195,-0.30432298297801696,-0.08942023747398076,8.294724533346646,2.1602562759380546,3.510383610532651,-0.04086947407343804,-1.5129073744627592,-0.5106979799999998,-0.5004949333333332,-0.46241526666666666,-0.4346756122448966,0.750011,0.95194,0.435934728,16,0,0,0,0,0,0,0.0,0.0,0,0
