Year,temp_winter,Location,temp_summer,temp_winter_europe,temp_summer_europe,loc_id,lon,lat,PDSI,PDSI_europe,PDSI_southern,precip_winter,precip_summer,precip_winter_europe,precip_summer_europe,enso1,ensovar,enso2,nino3,nino34,nino4,nino12,JSL,NAO_cal,NAO_model,price,Deaths,ongoing_wars,started_wars,total_duration,Death_ratio,logprice,teleco_PDSI_05,teleco_PDSI_01,teleco_PDSI_10,teleco_precip_summer_05,teleco_precip_summer_01,teleco_precip_summer_10,teleco_precip_winter_05,teleco_precip_winter_01,teleco_precip_winter_10,teleco_temp_winter_05,teleco_temp_winter_01,teleco_temp_winter_10,teleco_temp_summer_05,teleco_temp_summer_01,teleco_temp_summer_10
1575,-0.4376237745002176,Bruges,0.34791744665313634,-0.33632755997531144,-0.018287517786641436,4,3.226772,51.2085526,-0.2753215525151968,-0.3731678894247315,-0.11098370510379263,-25.124016421057668,1.242341154425743,2.0193451231190616,2.5386049949389506,0.532,1.113,0.829,-0.02610159999999988,-0.038911979999999805,-0.05002860000000004,-0.0057674489795904995,-0.844364747,-0.329609,0.444777,60.787546529,5205.303030303031,10.0,3.0,4.0,520.5303030303031,4.107384941166584,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1576,0.5116017819022562,Bruges,0.02171919969396008,0.17510817763355263,-0.19890177627072778,4,3.226772,51.2085526,-1.74370316592958,0.39402029286589607,0.12308615909980833,3.137156676124381,4.687637148282145,7.052713045955987,4.346360479206771,-0.75,1.168,-0.869,-0.0619782666666665,-0.06043197999999981,-0.05008193333333343,-0.05100214285714127,-1.111388441,-0.275874,0.455884,62.9645519285,7205.303030303031,8.0,1.0,8.0,900.6628787878789,4.142571900233014,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1577,0.5200421042277702,Bruges,0.1331628265680798,0.23429284805829675,-0.21684687599714558,4,3.226772,51.2085526,0.001582307773075844,0.7282174228570987,-0.07598332999595053,-2.1529027032989254,5.713796817458494,4.849363200057949,6.042034661415531,1.034,1.28,-0.142,0.0015450666666668115,0.005294020000000138,0.0019913999999999397,-0.00826744897959033,-1.3427136,-0.523993,-0.344948,68.4444771599,11513.636363636364,8.0,3.0,8.0,1439.2045454545455,4.226022864182738,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1578,-0.12396836536430336,Bruges,0.020500511266687893,-0.11560754458788003,-0.1887303324322493,4,3.226772,51.2085526,-1.2500231407299167,0.3069479550481276,0.7906332605702319,-2.7291598561439927,-4.361006390938894,5.791760018775896,1.6550279646825878,1.274,1.134,-0.835,-0.44617159999999983,-0.46530797999999973,-0.43291860000000004,-0.3884307142857127,-4.36969698,-0.249275,-0.215705,63.3745651495,10713.636363636364,7.0,1.0,10.0,1530.5194805194806,4.1490626003414555,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1579,0.16470393101253067,Bruges,-0.637530908350042,0.10929713517106246,-0.3455554181766692,4,3.226772,51.2085526,0.5253261806611802,0.44850060519973634,-0.25876173610344594,11.52274013679209,8.095992905893201,8.770772581226398,4.3316555736784075,-1.754,1.126,0.126,-0.7490182666666666,-0.7609479799999996,-0.7097719333333335,-0.6978184693877536,0.418401172,-0.33618,0.380213,69.8979969582,12046.969696969698,9.0,2.0,5.0,1338.5521885521887,4.247036993009436,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1580,0.20889646927871344,Bruges,0.00765601789212093,0.17340949001682185,-0.27444625742950035,4,3.226772,51.2085526,0.6542842641668615,-0.030320355789878264,-0.05519797209201405,-1.1643368963286003,4.406674922232036,5.639484608420239,4.8700566257322055,-1.202,1.337,0.115,-0.6264899333333331,-0.6322999799999998,-0.6194686,-0.6317878571428555,-1.38954313,-0.66621,-0.0912118,52.7639651812,12846.969696969698,10.0,1.0,1.0,1284.6969696969697,3.9658284800895562,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1581,-0.21121921702376192,Bruges,-0.4583716433189757,-0.10863000685672161,-0.08919037551876126,4,3.226772,51.2085526,-0.2151938571383148,0.11158581933021715,0.1326663055273988,-5.377852647496232,11.585455605974452,5.440766107488865,6.135642792046397,0.76,1.373,1.247,0.36763840000000014,0.3815320200000002,0.3031080666666666,0.24938561224489944,-0.789170335,-0.27579,0.191452,57.5606892886,11046.969696969698,7.0,0.0,0.0,1578.1385281385283,4.052839857079502,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1582,0.35236988259039814,Bruges,0.019052564620423887,0.08706242819242484,-0.181505899781099,4,3.226772,51.2085526,-0.5490607972573178,0.06152583428750398,-0.5318777161167096,-3.5328648620005807,4.657413297443068,4.204137547213788,4.9649282070686045,1.211,1.354,0.976,0.45975840000000007,0.44119402000000013,0.3822913999999999,0.4490386734693892,-2.872138107,-0.207758,0.360622,68.0106953796,9713.636363636364,7.0,1.0,2.0,1387.6623376623377,4.219664977802236,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1583,0.0857727394580641,Bruges,0.33904274033374315,-0.09919618714698782,0.18324707439471258,4,3.226772,51.2085526,-0.9082446617455343,-0.09072101165407999,0.48330913592886987,1.9064085859302335,-11.053398015418566,6.024151727567259,2.382141341391039,0.333,1.232,-0.077,0.4702050666666668,0.4776760200000002,0.4682414,0.4768652040816342,-1.546176178,-0.513092,0.593172,77.4328320191,5638.636363636364,9.0,3.0,16.0,626.5151515151515,4.349410876947391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1584,0.709602452667833,Bruges,-0.037073467255384664,0.4794556370216636,0.12625333793049393,4,3.226772,51.2085526,1.5111039232874308,0.11588117182249014,0.14800689078821933,-17.28042752972199,-2.255935592700997,3.487279945266486,2.186780525272409,-1.193,1.327,-1.204,-1.0032466,-1.0388539799999998,-0.9280952666666669,-0.8215123469387743,1.223882551,-0.627821,0.33571,100.388583104,3238.6363636363635,4.0,0.0,0.0,809.6590909090909,4.6090484866881045,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1585,0.1888665406720613,Bruges,-0.22943317921155792,0.08843928175195657,-0.25664087055858487,4,3.226772,51.2085526,1.8489266328391238,0.15150307471171703,-0.26642831219168683,-8.174478819912169,14.466113609651464,4.453201878770705,5.112188084453995,-1.823,1.345,-0.524,-0.07337993333333323,-0.022981979999999836,-0.015848600000000122,-0.18234908163265165,-1.448595219,-1.42631,-0.73158,116.165618928,3238.6363636363635,5.0,1.0,5.0,647.7272727272727,4.755016922220633,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1586,-1.1211149226470898,Bruges,-0.3444846064792854,-0.8602714827703003,-0.2782723555843192,4,3.226772,51.2085526,1.6147450824238987,0.010047684801727269,-0.5119935436926359,-11.484373574519898,-1.9815333944744058,3.877290458642648,2.312540926650787,1.629,1.365,-0.348,0.6341550666666668,0.6347260200000002,0.5322213999999998,0.5217733673469401,-0.78466431,-0.565654,-0.343006,166.907854101,3238.6363636363635,5.0,0.0,0.0,647.7272727272727,5.117441888284349,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1587,-0.5533086784256858,Bruges,-0.6192324826078807,-0.41105514682023,-0.5444194782094967,4,3.226772,51.2085526,-1.3560377615259982,0.48425061696121197,1.8050445621625613,-5.6477812944953465,10.87467081235721,5.136056565048361,4.004180109541944,0.36,1.333,-0.658,-0.18463326666666655,-0.23022397999999974,-0.20380859999999998,-0.07006336734693745,-3.835066959,-1.18664,-1.53015,136.993893121,9905.30303030303,8.0,3.0,21.0,1238.1628787878788,4.919936349075472,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1588,-0.23511033668711803,Bruges,-0.2256262861540888,-0.22034019177021263,-0.12886751531799456,4,3.226772,51.2085526,-0.31883501627478256,0.45977452806662417,-0.715341725440652,-1.8817138747684967,-2.995459888718988,5.758863650563075,2.491200877237533,0.679,1.281,-0.045,0.2086834000000002,0.2431020200000003,0.25450806666666664,0.1750896938775525,-1.27837733,-0.77987,-0.359351,57.6345864119,13455.30303030303,8.0,2.0,3.0,1681.9128787878788,4.05412284603868,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1589,-0.248799465605339,Bruges,-0.16071001151325254,-0.05897532734386214,-0.20622589641810343,4,3.226772,51.2085526,1.5965485430335264,0.3148486443348579,0.3290719676481742,-14.385711324901443,1.4205853034348777,4.319695478465843,3.8307450218753076,0.755,1.403,-1.279,-1.0762449333333333,-1.1192859799999997,-1.0409019333333336,-0.9293184693877539,-3.993994139,-0.594938,-0.0348028,51.236687009,15913.197767145135,9.0,3.0,30.0,1768.1330852383483,3.936455818595521,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1590,-0.4112530462051344,Bruges,0.1774579277217062,-0.3155444153648922,-0.08030087710332005,4,3.226772,51.2085526,-3.242939780918942,-0.31740833249627787,1.6733536348419162,-10.003951086346966,-16.53916861992458,5.055177617558969,2.2464975638667104,-1.676,1.456,-0.467,-0.6124165999999999,-0.5945099799999998,-0.5568186,-0.6484613265306105,-1.74139193,-1.42203,-0.733526,67.0647615176,16063.197767145135,9.0,4.0,20.0,1784.799751905015,4.205658742358765,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1591,-0.39360016334276576,Bruges,-0.01109489117699794,-0.3591842842104851,-0.16015166304563785,4,3.226772,51.2085526,-0.4857684863342841,-0.05770611935905724,0.09239335879146471,-12.570681745469408,2.469372314959015,3.9017867297324718,5.590821905020732,-0.477,1.426,-0.792,0.6774434000000003,0.6981460200000003,0.5788247333333333,0.5077019387755116,-2.25578662,-0.461499,0.233442,65.5540341723,13413.197767145135,10.0,3.0,12.0,1341.3197767145134,4.182874751753061,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1592,0.16869785051180894,Bruges,-0.3432960836071437,0.14664084452849405,-0.2867703637297151,4,3.226772,51.2085526,1.4644258439816935,0.30054277919945427,-0.13110916706921694,-2.2067046251558677,2.6236532080258654,7.0863031858826835,4.651156338349425,-0.271,1.426,0.124,0.09109340000000017,0.0429340200000002,0.020838066666666606,0.1675896938775524,-4.468161627,-0.682107,-0.0630393,55.3840338098999,13413.197767145135,10.0,1.0,7.0,1341.3197767145134,4.014291353838847,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1593,-0.32065985103721645,Bruges,-0.5643734040475531,-0.40139057674941353,-0.3875310058980016,4,3.226772,51.2085526,0.12183769852683998,0.046566704760486445,0.46741431552541224,-4.311796861393188,-2.4736109802797674,5.3613352571242965,2.2173612328145085,-0.137,1.406,-1.162,-0.07002826666666641,-0.059993979999999746,-0.017831933333333473,-0.02698173469387604,-1.493414274,-0.0855376,1.17469,57.837283991,19841.769195716563,12.0,2.0,15.0,1653.4807663097135,4.057633619469282,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1594,-0.2502474122516031,Bruges,-0.4923018597297622,-0.192419182429172,-0.310342776068699,4,3.226772,51.2085526,2.0957666454389554,0.4798549117905909,-1.2222971452897635,-8.261237471491189,7.158524570548229,5.344398962097569,3.062875040252249,1.565,1.411,0.709,1.4038217333333336,1.4720280200000002,1.3600647333333333,1.1971917346938792,-1.294762317,-0.417153,-0.572583,70.9551409556,20341.769195716563,14.0,5.0,23.0,1452.9835139797544,4.262047859833749,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1595,-0.7177169869979374,Bruges,-0.32595692251813224,-0.5792546406083895,-0.32017636813445843,4,3.226772,51.2085526,-1.5498704637277891,-0.5627048256530538,-0.09249699515109325,-18.157840105943485,7.38893692604521,2.4994740727989977,3.9540901117071727,-0.238,1.331,-1.169,0.6336417333333335,0.5996460200000003,0.5725014,0.6980590816326545,-2.594382137,-0.404132,-0.626498,105.007951582,20341.769195716563,18.0,4.0,18.0,1130.09828865092,4.654036076642582,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1596,0.8965142653674378,Bruges,-0.20837158861944272,0.5227085565010606,-0.16892461535752912,4,3.226772,51.2085526,0.5498519511438558,0.20393216742839812,0.05654760510507799,-8.842967838797708,4.7899537288774,5.914797720407242,5.045998144331957,0.869,1.151,-1.724,-0.1261865999999998,-0.12327597999999972,-0.030058600000000008,-0.018491938775508723,0.510947759,-0.566098,-0.823238,102.785693266,21541.769195716563,16.0,3.0,5.0,1346.3605747322852,4.632646172771741,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1597,-0.3154593093327182,Bruges,-0.6009702555318759,-0.2057251814977017,-0.38281316756562034,4,3.226772,51.2085526,1.3861016092144394,0.1358068261061357,0.41816769190690933,0.34662075971851336,-0.421406288619639,6.844780162876322,2.338902680556134,-0.442,1.058,-0.065,0.9373500666666669,1.0067860200000003,0.9575680666666665,0.7817325510204094,-1.569877941,-0.830101,-1.00463,101.522348958,21541.769195716563,16.0,1.0,3.0,1346.3605747322852,4.620278961022616,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1598,0.1320828996944079,Bruges,-0.2742772934685594,-0.06497171917749596,-0.2361699198744883,4,3.226772,51.2085526,1.3948043019663563,0.2034175559581732,1.0922317252030211,15.714661297931979,4.7729773965732365,8.426262696548031,3.828596370801496,-0.959,1.059,-0.704,0.6535317333333335,0.6391840200000002,0.5973013999999999,0.6521407142857157,0.037326831,-0.300085,0.141689,79.3790937026,21541.769195716563,15.0,2.0,3.0,1436.1179463811043,4.374235030088936,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1599,-0.8876998901583057,Bruges,0.57757385097266,-0.8431615484336916,0.054680097026438855,4,3.226772,51.2085526,-1.5245535393585756,-0.8124657628584735,-0.4333381483301066,-19.70430281738325,-15.054282833480416,3.0539766888213817,2.499355599850619,1.956,0.999,-1.053,-0.06722659999999987,-0.07851797999999985,-0.012185266666666656,0.03092642857143009,-1.39565391,0.263666,-0.0149488,66.6067970204,19691.769195716563,9.0,1.0,2.0,2187.974355079618,4.198806629702208,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1600,-0.9385771154414073,Bruges,-0.48592486137517443,-0.692615779499542,-0.266147332039461,4,3.226772,51.2085526,0.03797538655382025,-0.34248329730890964,0.523685869037444,-12.722261450608922,-1.4032573413358254,4.219971532271629,2.5051654737239923,-2.034,1.065,-2.25,-1.1849299333333332,-1.2003659799999997,-1.0759619333333335,-1.0422572448979577,-2.508019272,-1.17402,-0.602916,68.1769764755,21216.769195716563,10.0,3.0,15.0,2121.676919571656,4.222106919517869,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1601,-0.6345807170582791,Bruges,-0.4742387253176187,-0.7299406747892614,-0.6675988242595956,4,3.226772,51.2085526,-1.0253354369531469,0.4883246145006024,1.8931234508982644,1.060068059655432,-3.2184132185470733,8.062330452863051,2.9090420171193516,-0.958,0.913,-1.363,-0.07285159999999988,-0.028531979999999835,-0.052125266666666704,-0.2123184693877538,-4.427241393,-0.529803,-0.85691,68.6631211687,24466.769195716563,10.0,2.0,5.0,2446.676919571656,4.229212245322884,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1602,0.5415320457027384,Bruges,-0.025749317859394896,0.14724863835693977,-0.3197000981801686,4,3.226772,51.2085526,-1.9707643313659637,-0.20360340673957986,0.4442799323609341,-8.232506823916287,-7.055406628213662,4.4252311070787815,2.7886493102721346,0.568,0.887,-1.65,0.06566673333333348,0.03421002000000016,-0.030385266666666803,0.03733459183673618,0.555353664,0.377236,0.0932494,68.5246301054,23716.769195716563,9.0,1.0,1.0,2635.19657730184,4.227193244223168,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1603,0.4050208425151731,Bruges,0.06780010171131211,0.1593196515386028,-0.00017458143138794925,4,3.226772,51.2085526,-1.8410150939737444,-0.6137230458169611,0.05104079619865046,-20.26419998040758,-8.314430274538429,4.223537874739161,1.6647872777119361,1.093,0.954,-0.942,-0.05972659999999987,-0.07861997999999976,-0.07290193333333325,-0.01816540816326397,-2.453399364,-0.48847,-0.911512,77.4328320191,22816.769195716563,8.0,0.0,0.0,2852.0961494645703,4.349410876947391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1604,-0.1794609205823714,Bruges,0.37156120876442233,-0.3451141074607063,-0.2240096585879778,4,3.226772,51.2085526,0.4588692541919947,0.519608278611096,-0.23624345636836,-3.2507128269824794,-6.337831581300833,4.4723740251650135,3.577606723495472,0.397,0.961,0.739,0.15973006666666684,0.1754880200000003,0.16457140000000006,0.13827336734694018,-1.83223858,-0.142777,-0.544093,62.1924697543042,25016.769195716563,9.0,2.0,11.0,2779.641021746285,4.130233927372829,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1605,0.5849221802024498,Bruges,-0.3300473717938281,0.16356381669696135,-0.3316736262585806,4,3.226772,51.2085526,-0.053007310398040776,0.41532523766391266,-0.5201945624203012,2.184731607833953,-3.5337696853892817,6.353436690025497,4.063305457715757,-0.309,0.809,-0.064,-0.2249732666666665,-0.23703797999999981,-0.2206352666666667,-0.1844511224489782,-1.972519546,0.434387,-0.114406,46.2720820513,22100.1025290499,11.0,5.0,6.0,2009.1002299136271,3.834538799773403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1606,0.5517702351140301,Bruges,-0.39556092442624824,0.17847856262588635,-0.3302954541225629,4,3.226772,51.2085526,2.2215601133984846,0.6873408040796352,-1.0762565139435254,-4.522021612085443,3.462673123541088,6.090011311218205,3.816526006811921,-0.272,0.811,0.785,0.20664506666666674,0.2242620200000002,0.21106140000000004,0.15643663265306276,-1.354703763,-0.316057,-1.39621,48.7191633136,22162.6025290499,9.0,2.0,6.0,2462.5113921166553,3.8860724498880037,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1607,0.7096326182229635,Bruges,-0.2695413013130709,0.40121417535139003,-0.3392664227896128,4,3.226772,51.2085526,1.6748727778007808,0.16744953460231934,-1.8564281952237127,0.039554041022854425,-9.604640850524191,5.726873645397491,2.666068830516959,-0.958,0.746,0.959,0.8951067333333335,0.9149080200000003,0.8362047333333332,0.7959978571428584,-0.30902285,-0.294585,-0.936297,58.1737954635,15734.031100478469,11.0,5.0,10.0,1430.3664636798608,4.063435003576489,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1608,-0.8650636575883784,Bruges,-0.1794005894721104,-0.8919644868831682,-0.3142552523222584,4,3.226772,51.2085526,0.10997039022877116,-0.06319298143188393,-0.10394590163138158,8.564810728367789,4.914507107396167,6.497653803307612,5.076005313101137,0.37,0.749,-0.04,0.6035767333333335,0.5945760200000001,0.5745780666666666,0.6297121428571442,-0.308729149,-0.208526,-1.09822,68.240197929,12576.136363636364,9.0,2.0,6.0,1397.348484848485,4.223033803662805,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1609,0.9213767159059961,Bruges,-0.4413341377812692,0.585029637057504,-0.4453145733923958,4,3.226772,51.2085526,0.709665036224516,0.7632646462220902,-0.6832365095092174,-13.313599770004792,-6.933498046362873,4.024655001160957,3.9792223889605323,-0.055,0.639,0.779,-0.15504493333333308,-0.15821397999999973,-0.08999860000000001,-0.059869489795916955,-1.141075317,0.113319,-0.786615,54.0026342209,12576.136363636364,10.0,3.0,6.0,1257.6136363636365,3.9890328272429962,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1610,0.3422704547327067,Bruges,-0.17739156350041907,0.10674778723198032,-0.3176357798505388,4,3.226772,51.2085526,-0.587827337697676,-0.540617280752022,-0.5438072473400619,-5.242598444960995,-1.611760993509165,5.1524700948329505,2.6053201949185394,1.196,0.47,2.28,0.9473917333333335,1.01154402,0.9600580666666665,0.7937529591836749,1.252804848,-0.220878,-1.27787,43.7137698225,7575.0,7.0,2.0,7.0,1082.142857142857,3.7776631513813514,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1611,-0.3379688465710974,Bruges,0.428598240405172,-0.24281326613007612,0.0752128660649083,4,3.226772,51.2085526,-0.7381465761398812,0.13212087115802829,1.2254633345015937,-1.476668042013069,-12.502552016324007,4.720634903141218,1.121172997279373,0.328,0.486,-0.768,-0.029104933333333194,-0.06949797999999978,-0.05726526666666666,0.06416112244898087,1.6221058799999999,-0.398103,-1.4946,61.4551089744,7575.0,8.0,2.0,5.0,946.875,4.118306972904327,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1612,0.022038954578343373,Bruges,-0.1583389988799952,-0.06961713431915136,-0.5250304509364537,4,3.226772,51.2085526,0.6060238770880483,-0.11570584801772557,0.5164335497736458,-0.9213996226903067,-2.7660499927167748,6.700118279141537,2.64526560709386,0.075,0.42,0.061,-0.34137826666666643,-0.33514397999999984,-0.26048860000000007,-0.28353275510203935,0.212950308,-0.440182,-1.43803,65.2925773176,5700.0,5.0,0.0,0.0,1140.0,4.178878359340549,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1613,0.08378181281945102,Bruges,0.10230949678060425,-0.10595982220881364,-0.05745579845664319,4,3.226772,51.2085526,2.8940409169557184,0.07162122906681055,-1.6015137382340214,-14.122446167375239,2.0654706189119367,3.497473331456568,4.024157694751567,-1.13,0.468,-0.358,-0.4282315999999997,-0.4226479799999997,-0.39829860000000006,-0.4247572448979576,1.097142567,-0.656514,-1.46784,57.339563215,5700.0,9.0,6.0,14.0,633.3333333333334,4.048990842968938,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1614,-0.32014703659999794,Bruges,-0.3108138138426212,-0.32040297879298096,-0.6359188499496965,4,3.226772,51.2085526,-0.14557231512297764,-0.13908051937305438,-1.1510494795905721,0.03517136827119338,-4.486410764826073,5.357175888127854,2.2763928229743144,-0.357,0.409,0.507,-0.024583266666666468,-0.02119797999999978,-0.0454319333333334,-0.07625724489795786,2.749668094,-0.48652,-1.16363,53.2796329389,3000.0,8.0,5.0,7.0,375.0,3.9755541369234924,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1615,-0.038593811233961856,Bruges,-0.16603121543827276,-0.08543961578059,-0.3289845398568056,4,3.226772,51.2085526,-1.409836225810577,-0.46617253032282213,-0.5168452158161818,-4.419689652055821,-8.66972736545831,7.1645498947822945,2.8234734090886344,0.122,0.408,0.071,0.5721784000000002,0.57737202,0.5113580666666665,0.49914071428571577,3.297633212,-0.145294,-1.54407,56.1160225838,4250.0,8.0,4.0,11.0,531.25,4.027421379304944,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1616,-0.6280770233721433,Bruges,0.5465817596315842,-0.4542810074144151,0.18934180124614794,4,3.226772,51.2085526,-2.9264782263037734,-0.5766413872813027,1.0633185881288696,-8.650713724143738,-13.561588022724592,4.434877281807904,0.9569411049027453,-0.287,0.533,-0.556,-0.024541599999999802,-0.04993197999999972,-0.036835266666666665,0.052579489795919886,0.118425423,-0.216886,-1.43477,72.6894365878,8750.0,9.0,3.0,7.0,972.2222222222222,4.286196072576424,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1617,0.8372449826470312,Bruges,-0.01488368490138877,0.5210110251285717,0.1073769485128225,4,3.226772,51.2085526,0.5008004101785046,0.47377018290418715,1.0310909388824998,-3.1787836784827723,4.040004972618114,5.754648603825763,2.2240746653542853,0.37,0.599,-0.359,0.20712173333333345,0.23323002000000018,0.24372806666666663,0.18397744897959328,-0.417102733,-0.277847,-1.75194,81.5322984221,13750.0,12.0,5.0,11.0,1145.8333333333333,4.400999241398517,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1618,-0.0030829197343371084,Bruges,-0.4117356950872224,-0.10266284467781707,-0.4117615369963246,4,3.226772,51.2085526,1.469963921187459,-0.1862138945832543,-0.12061698437041261,-0.6401088359968647,5.234358330443544,7.023388472796379,5.453189792755536,0.235,0.514,0.092,0.30055840000000017,0.30889402000000016,0.28586473333333323,0.27072234693877717,1.228870053,-0.260653,-1.80821,56.9506757068,315564.51612903224,10.0,5.0,42.0,31556.451612903224,4.042185554735886,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1619,0.31931446727839613,Bruges,-0.13732567317608882,0.16302070853963457,-0.2959129514313414,4,3.226772,51.2085526,-1.2761312189856682,-0.2708616503720301,0.15968891405228058,-12.397844865771324,-2.763007660972534,3.519214967375484,1.8646243011717245,-0.258,0.611,0.28,0.02187340000000022,0.012672020000000287,0.02709806666666657,0.05354887755102195,-3.846957039,-0.292715,-1.39855,41.6777551611,311175.62724014337,7.0,2.0,11.0,44453.6610343062,3.7299675370959164,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1620,-0.5457250578658779,Bruges,-0.07914838355140626,-0.41053322008831966,-0.30380200141728897,4,3.226772,51.2085526,0.2523780898055971,0.44716073225525643,0.312062314513958,-10.786195722693932,0.07250844052760275,2.6718200669113377,2.9776071075227617,0.309,0.67,0.515,0.9713284000000001,1.0142280200000002,0.9518747333333333,0.8481101020408177,-0.078985701,0.19613,-0.975762,44.0967784352,313925.62724014337,13.0,7.0,33.0,24148.12517231872,3.786386728428411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1621,-1.1203064857695924,Bruges,-0.31731750752875704,-0.8532643811827771,-0.24792799068957794,4,3.226772,51.2085526,0.028481539915365187,-0.47016444769379584,0.2793361319137929,-12.980665774787635,11.1669537002332,2.6875082031175386,5.966953581605771,1.91,0.625,0.061,1.1475417333333333,1.1559880200000003,1.0837447333333332,1.0983141836734707,-1.344345578,0.540501,-0.853383,62.7938124918,329886.3415258576,12.0,2.0,30.0,27490.528460488134,4.139856541419393,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1622,-0.6584839029436874,Bruges,0.045320730028063395,-0.423635063345137,-0.08668803356112004,4,3.226772,51.2085526,1.3615758387317638,-0.2579927359339638,-0.7551528097831178,-2.9568966561042616,-3.21133984384606,4.252917950293746,2.5455303560449134,-0.355,0.818,-1.454,-0.12286993333333311,-0.14768397999999974,-0.06702193333333328,0.031232551020409657,-0.128057397,-0.0552739,-1.06274,83.4059066404,325136.3415258576,10.0,0.0,0.0,32513.634152585764,4.423719129883248,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1623,-0.1548699600399877,Bruges,0.010648440961066541,-0.18612119953233203,-0.09006695533361751,4,3.226772,51.2085526,-0.8813454296032451,-0.8839268912604773,-0.026663401774959662,-16.21751846909951,-6.1226460309376876,4.070412861863077,4.572138147765196,-0.936,0.843,-2.419,-0.3438399333333332,-0.3142899799999997,-0.23443859999999997,-0.3161347959183661,1.759881647,0.0159669,-0.224608,73.3770393162,274336.3415258577,9.0,3.0,15.0,30481.815725095297,4.295611070827799,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1624,-0.56756491978036,Bruges,0.09745284240459372,-0.49514235698619063,0.11634784883026275,4,3.226772,51.2085526,-2.6282132110789767,-1.4417920666762047,0.8252236988007627,9.11399075585434,-11.472754877897689,9.05592217753076,2.5684870054943825,-0.808,0.765,-1.996,-0.5178599333333331,-0.5204919799999996,-0.49486526666666675,-0.5143082653061212,-1.950494719,-0.441297,-0.875652,65.8175915844999,275826.81771633384,9.0,2.0,10.0,30647.42419070376,4.186887151908323,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1625,0.6838290023643336,Bruges,-0.19229938084591225,0.3598715272218197,-0.2280811960591968,4,3.226772,51.2085526,0.6416258019822547,-0.0339512700403456,-0.12278858241463818,-15.140575907637176,1.9729670495309493,4.309253532696136,3.071337915175845,0.387,0.859,-1.71,-0.38526993333333315,-0.3974199799999998,-0.39313193333333335,-0.3937572448979576,-0.008477701,-0.0277307,-0.69499,78.4670674556,443206.81771633384,15.0,6.0,29.0,29547.12118108892,4.36267901390543,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
