Year,TypeLocation,Catch,type,location,logcatch,nino3,nino34,nino4,nino12,JSL,NAO_cal,NAO_model,Deaths,ongoing_wars,started_wars,total_duration,Death_ratio
1609,Herring_French,8180.0,Herring,French,9.009569671513699,-0.15504493333333308,-0.15821397999999973,-0.08999860000000001,-0.059869489795916955,-1.141075317,0.113319,-0.786615,12576.136363636364,10.0,3.0,6.0,1257.6136363636365
1610,Herring_French,8168.0,Herring,French,9.00810178134187,0.9473917333333335,1.01154402,0.9600580666666665,0.7937529591836749,1.252804848,-0.220878,-1.27787,7575.0,7.0,2.0,7.0,1082.142857142857
1611,Herring_French,8156.0,Herring,French,9.00663173330058,-0.029104933333333194,-0.06949797999999978,-0.05726526666666666,0.06416112244898087,1.6221058799999999,-0.398103,-1.4946,7575.0,8.0,2.0,5.0,946.875
1612,Herring_French,8144.0,Herring,French,9.005159521036145,-0.34137826666666643,-0.33514397999999984,-0.26048860000000007,-0.28353275510203935,0.212950308,-0.440182,-1.43803,5700.0,5.0,0.0,0.0,1140.0
1613,Herring_French,8132.0,Herring,French,9.003685138166775,-0.4282315999999997,-0.4226479799999997,-0.39829860000000006,-0.4247572448979576,1.097142567,-0.656514,-1.46784,5700.0,9.0,6.0,14.0,633.3333333333334
1614,Herring_French,8120.0,Herring,French,9.002208578282412,-0.024583266666666468,-0.02119797999999978,-0.0454319333333334,-0.07625724489795786,2.749668094,-0.48652,-1.16363,3000.0,8.0,5.0,7.0,375.0
1615,Herring_French,8109.0,Herring,French,9.000853147109458,0.5721784000000002,0.57737202,0.5113580666666665,0.49914071428571577,3.297633212,-0.145294,-1.54407,4250.0,8.0,4.0,11.0,531.25
1616,Herring_French,8097.0,Herring,French,8.999372396592106,-0.024541599999999802,-0.04993197999999972,-0.036835266666666665,0.052579489795919886,0.118425423,-0.216886,-1.43477,8750.0,9.0,3.0,7.0,972.2222222222222
1617,Herring_French,8085.0,Herring,French,8.997889450200717,0.20712173333333345,0.23323002000000018,0.24372806666666663,0.18397744897959328,-0.417102733,-0.277847,-1.75194,13750.0,12.0,5.0,11.0,1145.8333333333333
1618,Herring_French,8073.0,Herring,French,8.996404301412886,0.30055840000000017,0.30889402000000016,0.28586473333333323,0.27072234693877717,1.228870053,-0.260653,-1.80821,315564.51612903224,10.0,5.0,42.0,31556.451612903224
1619,Herring_French,8471.0,Herring,French,9.044521887281242,0.02187340000000022,0.012672020000000287,0.02709806666666657,0.05354887755102195,-3.846957039,-0.292715,-1.39855,311175.62724014337,7.0,2.0,11.0,44453.6610343062
1620,Herring_French,8048.0,Herring,French,8.993303139093733,0.9713284000000001,1.0142280200000002,0.9518747333333333,0.8481101020408177,-0.078985701,0.19613,-0.975762,313925.62724014337,13.0,7.0,33.0,24148.12517231872
1621,Herring_French,8036.0,Herring,French,8.991811158212718,1.1475417333333333,1.1559880200000003,1.0837447333333332,1.0983141836734707,-1.344345578,0.540501,-0.853383,329886.3415258576,12.0,2.0,30.0,27490.528460488134
1622,Herring_French,8024.0,Herring,French,8.990316947998217,-0.12286993333333311,-0.14768397999999974,-0.06702193333333328,0.031232551020409657,-0.128057397,-0.0552739,-1.06274,325136.3415258576,10.0,0.0,0.0,32513.634152585764
1623,Herring_French,8012.0,Herring,French,8.98882050177807,-0.3438399333333332,-0.3142899799999997,-0.23443859999999997,-0.3161347959183661,1.759881647,0.0159669,-0.224608,274336.3415258577,9.0,3.0,15.0,30481.815725095297
1624,Herring_French,8000.0,Herring,French,8.987321812850125,-0.5178599333333331,-0.5204919799999996,-0.49486526666666675,-0.5143082653061212,-1.950494719,-0.441297,-0.875652,275826.81771633384,9.0,2.0,10.0,30647.42419070376
1625,Herring_French,7988.0,Herring,French,8.985820874482043,-0.38526993333333315,-0.3974199799999998,-0.39313193333333335,-0.3937572448979576,-0.008477701,-0.0277307,-0.69499,443206.81771633384,15.0,6.0,29.0,29547.12118108892
1626,Herring_French,7976.0,Herring,French,8.984317679911129,-1.0166799333333332,-1.0575999799999998,-1.0077352666666668,-0.9188898979591825,1.650078611,-0.457084,-0.355159,443206.81771633384,15.0,2.0,3.0,29547.12118108892
1627,Herring_French,7964.0,Herring,French,8.98281222234415,0.8057617333333336,0.8627200200000003,0.7593513999999999,0.5933958163265322,-1.358364647,0.309098,0.387491,443323.4843830005,15.0,4.0,25.0,29554.898958866703
1628,Herring_French,7953.0,Herring,French,8.981430225767635,-0.3436565999999998,-0.4134659799999998,-0.42000526666666665,-0.21361438775510055,-2.446453698,-0.00605333,0.20204,446412.3732718894,16.0,4.0,10.0,27900.773329493088
1629,Herring_French,7941.0,Herring,French,8.979920411691197,0.5045084000000002,0.5489660200000003,0.5431447333333334,0.4284264285714301,0.239566336,0.452509,0.377271,444162.3732718894,14.0,1.0,2.0,31725.883805134956
1630,Herring_French,7929.0,Herring,French,8.978408314628894,0.36965006666666683,0.3672980200000002,0.32880806666666673,0.3596305102040831,0.221013899,0.00717873,-0.589685,276212.3732718894,13.0,3.0,21.0,21247.105636299184
1631,Herring_French,7917.0,Herring,French,8.976893927666076,0.1648700666666668,0.16464202000000017,0.18318806666666662,0.19021214285714433,-0.282763074,0.12341,0.412145,275355.23041474656,11.0,2.0,6.0,25032.29367406787
1632,Herring_French,7905.0,Herring,French,8.97537724385663,-0.17561493333333314,-0.17592797999999982,-0.14054526666666664,-0.13561438775510046,-0.782874757,-0.456343,0.0946172,279055.23041474656,12.0,5.0,19.0,23254.602534562215
1633,Herring_French,7893.0,Herring,French,8.973858256222792,-0.5977582666666665,-0.6066759799999998,-0.5554152666666667,-0.5451654081632639,2.695390504,0.503662,0.498075,279055.23041474656,13.0,2.0,3.0,21465.786954980504
1634,Herring_French,7881.0,Herring,French,8.97233695775495,0.7632234,0.80837002,0.7262913999999999,0.5910590816326545,-0.440141593,0.814298,1.01778,279055.23041474656,12.0,1.0,1.0,23254.602534562215
1635,Herring_French,7869.0,Herring,French,8.970813341411448,1.6304184000000002,1.64276802,1.4986347333333334,1.4981917346938785,2.615761859,0.169832,0.243734,290546.65898617514,10.0,3.0,34.0,29054.665898617513
1636,Herring_French,7857.0,Herring,French,8.969287400118406,0.42786173333333344,0.3962500200000002,0.4337114000000001,0.5746305102040831,2.697063455,0.744721,1.31418,291546.65898617514,10.0,2.0,3.0,29154.665898617513
1637,Herring_French,7845.0,Herring,French,8.967759126769497,-0.6910899333333331,-0.6805159799999998,-0.5380519333333335,-0.5468898979591824,1.769866815,0.265665,1.35599,293796.65898617514,14.0,5.0,8.0,20985.475641869652
1638,Herring_French,7833.0,Herring,French,8.966228514225776,0.19630506666666686,0.2537700200000002,0.24079806666666675,0.06199785714285857,0.875584678,0.443559,1.97003,292796.65898617514,12.0,2.0,2.0,24399.72158218126
1639,Herring_French,7134.0,Herring,French,8.872767529910936,0.6726817333333334,0.6658980200000003,0.5813614,0.5867631632653075,1.083453477,0.686883,0.87114,291146.65898617514,11.0,2.0,2.0,26467.878089652284
1640,Herring_French,7812.0,Herring,French,8.963544291996744,0.9248400666666668,0.9260740200000004,0.8784380666666668,0.8996713265306137,0.97490231,0.843907,1.30044,290946.65898617514,11.0,3.0,22.0,26449.696271470468
1641,Herring_French,7800.0,Herring,French,8.962007209588313,-0.12667326666666653,-0.14306797999999984,-0.08141526666666668,0.0017019387755116066,-5.211159801,0.893694,0.818434,291079.99231950846,11.0,3.0,14.0,26461.817483591676
1642,Herring_French,7788.0,Herring,French,8.960467760919949,-0.7041315999999999,-0.6932139799999998,-0.5966019333333333,-0.6319409183673456,-2.908091565,1.07201,2.20695,296779.99231950846,11.0,2.0,8.0,26979.999301773496
1643,Herring_French,7776.0,Herring,French,8.958925938694943,-1.1657665999999998,-1.18136998,-1.1105419333333333,-1.111838877551019,-1.536403559,1.09674,1.73045,296779.99231950846,14.0,3.0,6.0,21198.57087996489
1644,Herring_French,7764.0,Herring,French,8.957381735582787,-0.48450993333333325,-0.4839899799999998,-0.5024086,-0.5550735714285702,-1.528736664,1.23283,1.79429,301113.32565284177,14.0,1.0,3.0,21508.0946894887
1645,Herring_French,7752.0,Herring,French,8.955835144218959,-1.0346682666666664,-1.0917819799999997,-1.0740819333333333,-0.9471756122448964,0.477531946,0.470664,1.48162,305113.32565284177,13.0,2.0,26.0,23470.25581944937
1646,Herring_French,7740.0,Herring,French,8.954286157204713,0.5191150666666668,0.5589420200000002,0.4746714,0.3549570408163279,-3.504367969,0.626414,0.608605,305113.32565284177,13.0,3.0,9.0,23470.25581944937
1647,Herring_French,7728.0,Herring,French,8.952734767106872,0.5730567333333334,0.5501700200000001,0.4636014,0.5531407142857158,-1.237924472,1.04712,1.05945,294779.99231950846,13.0,2.0,3.0,22675.384024577572
1648,Herring_French,7716.0,Herring,French,8.951180966457603,-1.3633866000000001,-1.42844598,-1.2811919333333335,-1.0967980612244883,2.596062066,0.261388,1.16407,399654.99231950846,18.0,7.0,21.0,22203.055128861582
1649,Herring_French,7704.0,Herring,French,8.949624747754216,1.0015534000000001,1.1137780200000003,1.0330947333333331,0.7163856122448998,-1.346516512,-0.0141239,-0.17461,107158.33333333333,10.0,1.0,4.0,10715.833333333332
1650,Herring_French,7692.0,Herring,French,8.948066103458935,-0.47461659999999983,-0.5607679799999999,-0.5724519333333334,-0.333012346938774,3.10053445,0.0710768,0.181629,8291.666666666666,10.0,5.0,19.0,829.1666666666666
1651,Herring_French,7681.0,Herring,French,8.94663520890585,1.5051367333333336,1.5862440200000003,1.509028066666667,1.2919570408163281,0.074809445,0.793162,0.355684,28291.666666666664,10.0,2.0,5.0,2829.1666666666665
1652,Herring_French,7669.0,Herring,French,8.945071894361302,-0.3893682666666665,-0.45896797999999983,-0.42236193333333344,-0.1876245918367332,-3.056481235,-0.641666,-0.384691,41311.666666666664,12.0,3.0,5.0,3442.6388888888887
1653,Herring_French,7657.0,Herring,French,8.943506132037239,-0.9173632666666667,-0.9024759799999997,-0.7634586,-0.8214001020408148,1.261510338,-0.171547,0.307041,38895.0,9.0,0.0,0.0,4321.666666666667
1654,Herring_French,7645.0,Herring,French,8.941937914256359,-0.46670993333333316,-0.4464799799999997,-0.4492452666666668,-0.5366347959183659,-1.026829084,-0.443923,0.371298,26666.666666666668,8.0,2.0,8.0,3333.3333333333335
1655,Herring_French,7633.0,Herring,French,8.940367233305174,0.9845184000000002,1.0053080200000002,0.8720880666666666,0.7948652040816341,0.85025794,-0.0415343,-0.123179,11222.38095238095,8.0,3.0,10.0,1402.7976190476188
1656,Herring_French,7621.0,Herring,French,8.938794081433805,0.9882567333333334,0.9647160200000002,0.8855514,0.9862733673469404,-0.477178131,0.241619,0.622602,15384.88095238095,10.0,3.0,6.0,1538.488095238095
1657,Herring_French,7609.0,Herring,French,8.937218450855731,-0.8801982666666665,-0.9231579799999999,-0.7836452666666668,-0.6308388775510189,2.558282252,-0.205543,-0.534528,35008.21428571429,11.0,5.0,21.0,3182.5649350649355
1658,Herring_French,7597.0,Herring,French,8.935640333747571,-0.697189933333333,-0.6501799799999998,-0.5667986,-0.7136449999999988,1.328899295,-0.25086,0.297678,29208.214285714286,13.0,3.0,16.0,2246.785714285714
1659,Herring_French,7585.0,Herring,French,8.934059722248843,-0.20554159999999977,-0.20499197999999974,-0.2489119333333334,-0.29088989795918213,2.060333017,0.151235,0.742946,25208.214285714286,9.0,0.0,0.0,2800.9126984126983
1660,Herring_French,7965.0,Herring,French,8.982937763741589,0.07003840000000014,0.04576602000000016,0.004531399999999965,0.04833459183673592,3.489502562,-0.332187,-0.330005,21045.714285714286,9.0,2.0,2.0,2338.4126984126983
1661,Herring_French,7560.0,Herring,French,8.93075873555827,1.3445534000000001,1.3820160200000005,1.2682047333333333,1.1945080612244912,-0.147771776,0.47642,0.521374,21045.714285714286,7.0,1.0,1.0,3006.530612244898
1662,Herring_French,7549.0,Herring,French,8.92930284224307,-0.3327599333333332,-0.3892239799999998,-0.33313860000000006,-0.1358184693877536,3.444868635,0.179661,0.463718,22626.666666666668,5.0,1.0,3.0,4525.333333333334
1663,Herring_French,7537.0,Herring,French,8.92771217382708,-0.9108232666666665,-0.8948499799999999,-0.7635252666666669,-0.8167470408163254,-1.804864489,-0.213914,-0.629758,23626.666666666668,6.0,2.0,8.0,3937.777777777778
1664,Herring_French,7525.0,Herring,French,8.926118971153382,-0.7040565999999998,-0.6930699799999998,-0.6744319333333334,-0.7429715306122436,0.126751028,-0.33862,-0.645603,32826.66666666667,7.0,2.0,4.0,4689.52380952381
1665,Herring_French,7513.0,Herring,French,8.924523226133914,1.0759467333333332,1.1088100200000004,0.9641347333333332,0.8483243877551037,0.594877096,-0.553165,-0.948973,38493.333333333336,7.0,2.0,5.0,5499.047619047619
1666,Herring_French,7501.0,Herring,French,8.922924930641832,0.3057700666666668,0.24776802000000012,0.21334473333333331,0.4011407142857156,-0.293084602,-0.767345,-0.915869,30333.333333333336,7.0,1.0,1.0,4333.333333333334
1667,Herring_French,7489.0,Herring,French,8.921324076511265,-0.5739699333333331,-0.5794719799999998,-0.4732152666666667,-0.4352572448979577,-1.310794247,-0.617768,-1.86438,23883.333333333336,8.0,4.0,10.0,2985.416666666667
1668,Herring_French,7477.0,Herring,French,8.91972065553706,-1.0209815999999998,-1.01316598,-0.9316252666666668,-0.9696347959183654,1.124881457,0.0934971,0.634397,8350.0,9.0,4.0,13.0,927.7777777777778
1669,Herring_French,7465.0,Herring,French,8.91811465947453,-0.8759582666666665,-0.8862699799999998,-0.8667052666666668,-0.8932062244897941,-3.021339627,-0.106888,-0.0281509,7350.0,7.0,1.0,1.0,1050.0
1670,Herring_French,10646.0,Herring,French,9.273033441314606,-0.09678326666666646,-0.10446597999999978,-0.1622486000000001,-0.1781449999999984,-2.128919637,-0.688077,-0.455913,7000.0,6.0,4.0,5.0,1166.6666666666667
1671,Herring_French,7542.0,Herring,French,8.928375259853631,1.1061884000000002,1.1212000200000003,0.9899414,0.9640284693877564,2.27731881,0.35027,0.344386,6000.0,2.0,0.0,0.0,3000.0
1672,Herring_French,7584.0,Herring,French,8.933927891782632,-0.20571659999999986,-0.25900197999999985,-0.2243219333333335,-0.03917561224489656,0.482570344,-0.0250447,-0.0360624,65657.14285714286,6.0,5.0,19.0,10942.857142857143
1673,Herring_French,7625.0,Herring,French,8.939318740417509,-0.25189493333333324,-0.2204079799999998,-0.15076193333333335,-0.2283796938775496,0.510138182,0.0620237,-0.255216,65657.14285714286,6.0,0.0,0.0,10942.857142857143
1674,Herring_French,7667.0,Herring,French,8.944811104165534,0.6474534000000002,0.6865800200000001,0.6162847333333333,0.5072325510204094,-0.339560168,-0.377597,-1.3929,50657.142857142855,8.0,3.0,15.0,6332.142857142857
1675,Herring_French,7708.0,Herring,French,8.950143756459262,0.08704506666666688,0.05074002000000026,0.04458806666666663,0.144834591836736,-5.37141946,-0.589921,-0.767955,44857.142857142855,10.0,5.0,10.0,4485.714285714285
1676,Herring_French,7750.0,Herring,French,8.955577146281511,-0.8424299333333332,-0.8648279799999998,-0.7619086,-0.7034511224489781,-3.095155196,0.316135,0.439549,43857.142857142855,7.0,1.0,4.0,6265.306122448979
1677,Herring_French,7791.0,Herring,French,8.960852845322371,-0.07831326666666656,-0.03785197999999982,-0.04607526666666673,-0.17205316326530443,-1.229665334,0.538229,0.367824,46257.142857142855,6.0,1.0,5.0,7709.523809523809
1678,Herring_French,7832.0,Herring,French,8.96610085736724,-0.8686582666666666,-0.9205259799999997,-0.8953285999999999,-0.7784409183673456,-2.421722991,0.208068,-0.373097,47423.80952380952,8.0,2.0,7.0,5927.97619047619
1679,Herring_French,7874.0,Herring,French,8.971448463693834,-0.5033432666666665,-0.5019399799999997,-0.48053193333333327,-0.5155327551020394,-0.259387127,-0.240811,-0.608359,5566.666666666667,7.0,1.0,1.0,795.2380952380953
1680,Herring_French,7915.0,Herring,French,8.976641306722456,0.8690417333333335,0.9009280200000003,0.7786380666666666,0.6944264285714302,0.270857045,1.13688,0.23975,3566.666666666667,4.0,1.0,1.0,891.6666666666667
1681,Herring_French,7957.0,Herring,French,8.981932990986873,0.5290017333333334,0.4971580200000002,0.4479213999999999,0.5634672448979607,0.55810842,0.152768,-0.189523,3566.666666666667,3.0,0.0,0.0,1188.888888888889
1682,Herring_French,7998.0,Herring,French,8.987071812848821,1.243130066666667,1.2892000200000002,1.2441814,1.159875408163267,0.325898396,0.762618,0.749775,1166.6666666666667,3.0,2.0,4.0,388.8888888888889
1683,Herring_French,8039.0,Herring,French,8.992184362173012,0.550415066666667,0.5486040200000002,0.5530180666666666,0.6044876530612261,1.811059466,0.414287,-0.125154,26254.901960784315,4.0,2.0,19.0,6563.725490196079
1684,Herring_French,8081.0,Herring,French,8.997394645638419,-0.6343615999999997,-0.6454599799999998,-0.5241819333333334,-0.49066540816326387,-1.558095327,-1.11429,-2.10983,25088.235294117647,5.0,2.0,3.0,5017.64705882353
1685,Herring_French,8122.0,Herring,French,9.002454823050954,-1.9255065999999996,-1.95211998,-1.7853785999999998,-1.7579919387755087,-3.21126461,-0.423456,-0.321989,22588.235294117647,4.0,2.0,2.0,5647.058823529412
1686,Herring_French,8164.0,Herring,French,9.007612005404566,0.33018006666666677,0.3981620200000002,0.30078806666666663,0.053865204081634005,-3.490290742,-0.131791,0.370736,22588.235294117647,2.0,1.0,2.0,11294.117647058823
1687,Herring_French,8205.0,Herring,French,9.012620873002131,1.2382184,1.2113780200000002,1.0258280666666666,1.1043958163265322,-2.94011944,-0.0716935,-0.560735,24588.235294117647,6.0,4.0,6.0,4098.0392156862745
1688,Herring_French,8247.0,Herring,French,9.017726025696795,0.6425400666666669,0.6120500200000002,0.6063414,0.741691734693879,-5.189565205,0.296127,-0.191425,80588.23529411765,4.0,2.0,12.0,20147.058823529413
1689,Herring_French,8288.0,Herring,French,9.022684613591526,0.6401350666666668,0.6852400200000002,0.7065447333333332,0.6390998979591851,-4.364131834,0.661128,0.702819,82588.23529411765,8.0,4.0,7.0,10323.529411764706
1690,Herring_French,9910.0,Herring,French,9.201400530406708,0.3751250666666668,0.39510002000000016,0.40455139999999984,0.3707835714285728,-4.285012734,0.315687,0.0460976,80588.23529411765,4.0,0.0,0.0,20147.058823529413
1691,Herring_French,8368.0,Herring,French,9.032289682032873,0.0676367333333335,0.06886602000000025,0.10149140000000001,0.09173255102040968,-2.431562704,0.318654,-0.0422589,80588.23529411765,3.0,0.0,0.0,26862.745098039217
1692,Herring_French,8410.0,Herring,French,9.037295651962438,1.3929934000000004,1.4505540200000002,1.3591680666666666,1.2135998979591853,-0.386287474,-0.268317,-1.21465,80588.23529411765,3.0,1.0,1.0,26862.745098039217
1693,Herring_French,8451.0,Herring,French,9.042158378735948,0.8054334000000002,0.7849700200000002,0.7511814,0.8486509183673482,0.420132894,0.261385,0.424926,80588.23529411765,2.0,0.0,0.0,40294.117647058825
1694,Herring_French,8493.0,Herring,French,9.047115310873217,-0.045658266666666586,-0.04345797999999981,0.04504473333333341,0.06536520408163425,-1.674852788,0.599743,0.765101,80588.23529411765,2.0,0.0,0.0,40294.117647058825
1695,Herring_French,8534.0,Herring,French,9.05193063522854,1.7769600666666672,1.8770780200000001,1.7708780666666666,1.5214876530612258,-2.041568279,0.227544,-0.136875,85588.23529411765,3.0,1.0,6.0,28529.411764705885
1696,Herring_French,8576.0,Herring,French,9.056839480990421,-0.2965782666666665,-0.37500397999999985,-0.3199419333333334,-0.08051234693877399,1.906401767,0.169716,0.216441,91188.23529411765,4.0,1.0,2.0,22797.058823529413
1697,Herring_French,8617.0,Herring,French,9.061608318175784,-0.42677659999999984,-0.39325797999999973,-0.2759619333333333,-0.3790429591836718,-0.003707393,-0.0269484,0.339377,91188.23529411765,4.0,0.0,0.0,22797.058823529413
1698,Herring_French,8658.0,Herring,French,9.066354521447801,0.10206840000000016,0.13079802000000024,0.0962247333333334,0.007855000000001635,-2.423745178,0.249314,-0.0478581,27588.235294117647,3.0,1.0,1.0,9196.078431372549
1699,Herring_French,8700.0,Herring,French,9.071193240566025,0.18324840000000017,0.1658600200000003,0.13187139999999997,0.1647121428571443,-3.702363235,0.723668,0.859226,27588.235294117647,4.0,2.0,3.0,6897.058823529412
1700,Herring_French,10010.0,Herring,French,9.211439767419483,0.09355006666666689,0.08534202000000024,0.08912473333333325,0.118630510204083,-1.606769315,0.330346,0.29928,41363.63636363636,4.0,2.0,29.0,10340.90909090909
1701,Herring_French,8599.0,Herring,French,9.0595174822416,0.11861673333333347,0.12898202000000022,0.1298680666666667,0.11573255102040947,-0.222015937,1.22309,0.420721,122435.06493506493,4.0,2.0,17.0,30608.766233766233
1702,Herring_French,8549.0,Herring,French,9.053686561930807,0.12368673333333352,0.12897002000000027,0.12450806666666665,0.11486520408163416,-0.509720905,0.205248,-0.615973,123235.06493506493,5.0,1.0,5.0,24647.012987012986
1703,Herring_French,8499.0,Herring,French,9.047821442478408,-0.22303493333333313,-0.2344339799999997,-0.20847193333333328,-0.1806552040816312,-2.634760102,0.138811,0.202666,128035.06493506493,6.0,1.0,9.0,21339.177489177488
1704,Herring_French,8449.0,Herring,French,9.041921720351219,-0.7800599333333332,-0.7975379799999999,-0.7335086000000001,-0.7014715306122432,1.765555726,0.185523,0.105612,128035.06493506493,5.0,0.0,0.0,25607.012987012986
1705,Herring_French,8400.0,Herring,French,9.036106025364846,-0.7266849333333333,-0.7288479799999998,-0.6978252666666669,-0.7222776530612233,-0.189651672,0.933562,0.785918,128035.06493506493,8.0,3.0,20.0,16004.383116883117
1706,Herring_French,8350.0,Herring,French,9.03013657115323,-0.01589326666666647,-0.011747979999999856,-0.0633786000000001,-0.09924704081632521,1.623314574,0.581229,0.290916,128035.06493506493,8.0,0.0,0.0,16004.383116883117
1707,Herring_French,8300.0,Herring,French,9.024131268455035,-0.3109799333333331,-0.3474199799999998,-0.35712193333333325,-0.26347153061224343,-0.184869195,0.0804694,0.178386,141485.06493506493,6.0,1.0,2.0,23580.844155844155
1708,Herring_French,8251.0,Herring,French,9.018210874191142,0.1107117333333335,0.12325602000000026,0.10858473333333336,0.07769173469387909,1.279126263,-0.178762,-0.0558336,141485.06493506493,6.0,0.0,0.0,23580.844155844155
1709,Herring_French,8201.0,Herring,French,9.012133305952004,0.10044673333333345,0.09657802000000024,0.07443806666666664,0.0955794897959199,-0.294012792,-0.396237,-0.0100813,127235.06493506493,7.0,2.0,23.0,18176.43784786642
1710,Herring_French,11433.0,Herring,French,9.344346651823917,0.8076784000000001,0.8340440200000002,0.7766447333333334,0.7166713265306137,1.719064611,-0.20029,-1.16209,127235.06493506493,8.0,1.0,2.0,15904.383116883117
1711,Herring_French,8099.0,Herring,French,8.99961934066053,0.01271673333333353,-0.014005979999999838,0.005984733333333215,0.10104887755102175,-3.69458061,-0.0383654,-0.233402,129235.06493506493,9.0,1.0,1.0,14359.451659451659
1712,Herring_French,8049.0,Herring,French,8.99342737041261,0.5749550666666668,0.6171280200000003,0.6106747333333333,0.5072121428571443,-0.453219556,0.014745,-0.41923,122435.06493506493,6.0,1.0,1.0,20405.844155844155
1713,Herring_French,7999.0,Herring,French,8.987196820661973,0.06891340000000017,0.05654802000000022,0.0612813999999999,0.10807948979591996,-1.722910087,-0.264324,0.411527,122435.06493506493,5.0,0.0,0.0,24487.012987012986
1714,Herring_French,7950.0,Herring,French,8.981052985901483,-0.09920993333333325,-0.09481597999999986,-0.05727526666666666,-0.07400214285714135,-1.93168639,0.183938,0.264389,131435.06493506493,7.0,2.0,6.0,18776.43784786642
1715,Herring_French,8039.0,Herring,French,8.992184362173012,-0.6806632666666665,-0.6968759799999998,-0.6415586,-0.6088898979591822,1.540699062,-0.510178,-0.380715,48196.969696969696,9.0,4.0,16.0,5355.218855218855
1716,Herring_French,8128.0,Herring,French,9.003193193746572,-0.7290149333333332,-0.7338159799999998,-0.6945019333333333,-0.7121245918367333,-3.149660084,-1.04314,-0.67571,57696.969696969696,10.0,2.0,5.0,5769.69696969697
1717,Herring_French,8218.0,Herring,French,9.0142038261485,-0.28686326666666645,-0.2896359799999998,-0.3145486,-0.3343286734693864,-0.867230737,-1.1155,-0.974807,64284.469696969696,11.0,2.0,5.0,5844.042699724518
1718,Herring_French,8307.0,Herring,French,9.024974184996003,0.38080840000000016,0.3809620200000002,0.3100547333333333,0.30474275510204213,1.961015518,-0.379794,-0.200809,61451.13636363636,9.0,1.0,1.0,6827.90404040404
1719,Herring_French,8397.0,Herring,French,9.035748861244139,0.6132667333333335,0.6104480200000003,0.5560747333333333,0.5874264285714301,0.231280521,-0.306846,-0.499665,43951.13636363636,8.0,2.0,4.0,5493.892045454545
1720,Herring_French,7279.0,Herring,French,8.892886141190731,0.47900006666666683,0.48491002000000016,0.47743473333333336,0.4938141836734708,0.956734805,0.109869,-0.178693,43451.13636363636,6.0,1.0,2.0,7241.85606060606
1721,Herring_French,8577.0,Herring,French,9.056956065076825,0.2166400666666668,0.2276740200000002,0.24854140000000002,0.23896724489796067,-1.673246878,0.367052,0.913396,36363.63636363636,3.0,0.0,0.0,12121.21212121212
1722,Herring_French,8666.0,Herring,French,9.067277989134345,0.6262200666666669,0.6566700200000003,0.6328947333333332,0.5591509183673484,1.456654061,-0.741886,-0.261051,2000.0,2.0,2.0,5.0,1000.0
1723,Herring_French,8756.0,Herring,French,9.077608659522225,1.0938334,1.11588602,1.0508980666666665,1.0123652040816342,-4.956858342,0.452965,0.480528,2000.0,2.0,0.0,0.0,1000.0
1724,Herring_French,8845.0,Herring,French,9.087720658428273,0.1364900666666668,0.11464202000000018,0.15657806666666663,0.24450806122449129,1.71847572,0.0547503,-0.180457,0.0,1.0,0.0,0.0,0.0
1725,Herring_French,8935.0,Herring,French,9.097843340749037,-0.9094449333333333,-0.9154799799999997,-0.7871052666666666,-0.7722980612244882,-1.201635596,0.0138972,-0.360519,0.0,0.0,0.0,0.0,0.0
1726,Herring_French,9024.0,Herring,French,9.107753783201082,-0.28181659999999986,-0.24658997999999982,-0.23814193333333336,-0.3665225510204065,-2.233127217,0.518359,-0.742788,0.0,0.0,0.0,0.0,0.0
1727,Herring_French,9113.0,Herring,French,9.117566971823829,0.5032967333333336,0.5040080200000002,0.41303140000000005,0.3912325510204096,-2.231793338,-0.206899,-0.710125,0.0,2.0,2.0,2.0,0.0
1728,Herring_French,9203.0,Herring,French,9.127393451155257,-0.6522765999999998,-0.7142939799999997,-0.6629352666666667,-0.49147153061224313,1.856624179,-0.430913,-0.492281,0.0,0.0,0.0,0.0,0.0
1729,Herring_French,9292.0,Herring,French,9.13701670755734,-0.4275932666666664,-0.4032599799999998,-0.3567486000000001,-0.42790010204081497,-0.573970449,-1.21809,-0.760171,0.0,1.0,1.0,17.0,0.0
1730,Herring_French,6813.0,Herring,French,8.826734598220911,0.1061667333333335,0.11832002000000019,0.06643806666666659,0.024161122448981037,-3.762188085,-1.08449,-1.18953,0.0,2.0,1.0,2.0,0.0
1731,Herring_French,9475.0,Herring,French,9.156517565278676,-0.032646599999999845,-0.05824397999999985,-0.07378193333333338,-0.01220622448979433,-2.242799649,-0.257217,-1.10569,0.0,3.0,1.0,1.0,0.0
1732,Herring_French,9564.0,Herring,French,9.165865881874353,0.4054084000000001,0.4206140200000002,0.3944813999999999,0.3630998979591849,0.034932014,-0.489,-0.966742,0.0,1.0,0.0,0.0,0.0
1733,Herring_French,9654.0,Herring,French,9.175231194862615,-1.2401365999999998,-1.2970679799999998,-1.192335266666667,-1.034277653061223,-0.102425538,-0.225486,-0.309223,28333.333333333332,2.0,1.0,3.0,14166.666666666666
1734,Herring_French,9743.0,Herring,French,9.184406989949679,0.10484173333333341,0.16615202000000015,0.15205139999999995,-0.044277653061223055,-2.443968207,-0.063905,0.559148,28333.333333333332,4.0,2.0,3.0,7083.333333333333
